EXPRESSION_CODE,EXPRESSION_ID,EXPRESSION_MODE,EXPRESSION_TEXT,EXPRESSION_VERSION,SCENE_CODE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             <endrec>
"","10781","S","if((GetAccuInContext(Transaction.Context, 2, ""transactionamountnew"", 0) > 400L)) return true; else return false;","0","Charge"<endrec>
"","10782","C","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101) && (Credit.IdentityId == 202000000000022024))
    return true;
else
    return false;","0","Charge"<endrec>
"","10783","S","if((GetAccuInContext(Transaction.Context, 2, ""DynamicGuide"", 0) >= 15L)) return true; else return false;","0","Charge"<endrec>
"","10784","C","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101) && (Credit.IdentityId == 202000000000022024))
    return true;
else
    return false;","0","Charge"<endrec>
"","10785","S","if((GetAccuInContext(Transaction.Context, Debit.IdentityType, ""DynamicGuide"", 0) >= 15L)) return true; else return false;","0","Charge"<endrec>
"","10786","C","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101) && (Credit.IdentityId == 202000000000022024))
    return true;
else
    return false;","0","Charge"<endrec>
"","10787","S","if((GetAccuInContext(Transaction.Context, 2, ""SendmoneyDynamicNew"", 0) >= 2L)) return true; else return false;","0","Charge"<endrec>
"","10788","C","if((Transaction.Channel == ""1005"") && (Transaction.Amount == 101) && (Credit.IdentityId == 202000000000022024))
    return true;
else
    return false;","0","Charge"<endrec>
"","10793","S","if((Initiator.IdentityType == 1000) && (Credit.TrustLevel == 4)) return true; else return false;","0","Charge"<endrec>
"","10794","S","if((Transaction.ReasonType == 10002399L)) return true; else return false;","0","Charge"<endrec>
"","108","C","return replace(BankStatement.CpsTransactionNo, ""Ref.doc "", """");","2","BankStatement"<endrec>
"","10803","S","if((Initiator.IdentityType == 1000) && (Credit.TrustLevel == 4)) return true; else return false;","0","Charge"<endrec>
"","10804","S","if((todate(""1"",""dd-MM-yyyy HH:mm:ss"").weekDay > 0)) return true; else return false;","0","Charge"<endrec>
"","10805","S","if((Transaction.ReasonType == 10002399L)) return true; else return false;","0","Charge"<endrec>
"","10806","S","if((""10"".length > 10)) return true; else return false;","0","Charge"<endrec>
"","10813","S","if((GetAccuInContext(Transaction.Context, 2, ""SendmoneyDynamicNew"", 0) >= 2L)) return true; else return false;","0","Charge"<endrec>
"","10814","S","if((GetAccuInContext(Transaction.Context, 2, ""SendmoneyDynamicNew"", 0) >= 2L)) return true; else return false;","0","Charge"<endrec>
"","10815","S","if((Debit.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10816","S","if((Debit.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10817","S","if((Debit.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10818","S","if((Debit.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10823","S","if((Transaction.ReasonType == 10000054)) return true; else return false;","0","Charge"<endrec>
"","10824","S","if((Debit.MSISDN == ""40720011095"")) return true; else return false;","0","Charge"<endrec>
"","10825","S","if((Debit.MSISDN == ""40720011926"")) return true; else return false;","0","Charge"<endrec>
"","10826","S","if((Debit.MSISDN == ""40720011926"")) return true; else return false;","0","Charge"<endrec>
"","10833","C","string sourceIdentifier = BankStatement.CreditIdentifer; return sourceIdentifier;","1","BankStatement"<endrec>
"","10856","S","if((Debit.ShortCode == ""151020"")) return true; else return false;","0","Charge"<endrec>
"","10857","S","if((Debit.ShortCode == ""202015"")) return true; else return false;","0","Charge"<endrec>
"","10858","S","if((Debit.ShortCode == ""131313"")) return true; else return false;","0","Charge"<endrec>
"","10859","S","if((Debit.RegisteredDate > todate(""01-08-2015 15:32:37"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10860","S","if((Debit.RegisteredDate > todate(""01-08-2015 15:32:37"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10861","S","if((Debit.RegisteredDate > todate(""01-08-2015 15:32:37"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10862","S","if((Debit.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","10863","S","if((Transaction.Amount == 16100L)) return true; else return false;","0","Charge"<endrec>
"","10864","S","if((GetAccuInContext(Transaction.Context, 1, ""OrgVolume"", 0) >= 20000L)) return true; else return false;","0","Charge"<endrec>
"","10865","S","if((GetAccuInContext(Transaction.Context, Debit.IdentityType, ""OrgVolume"", 0) >= 20000L)) return true; else return false;","0","Charge"<endrec>
"","10866","S","if((GetAccuInContext(Transaction.Context, 2, ""OrgVolume"", 0) >= 20000L)) return true; else return false;","0","Charge"<endrec>
"","10867","S","if((Debit.ShortCode == ""131313"")) return true; else return false;","0","Charge"<endrec>
"","10868","S","if((Debit.ShortCode == ""131313"")) return true; else return false;","0","Charge"<endrec>
"","10869","S","if((Transaction.Amount == 17000L)) return true; else return false;","0","Charge"<endrec>
"","10870","S","if((Debit.IdentityType == 8000)) return true; else return false;","0","Charge"<endrec>
"","10871","S","if((Debit.MSISDN == ""40720011926"")) return true; else return false;","0","Charge"<endrec>
"","10872","S","if((Debit.MSISDN == ""40720011926"")) return true; else return false;","0","Charge"<endrec>
"","10873","S","if((Debit.MSISDN == ""40720011926"")) return true; else return false;","0","Charge"<endrec>
"","10874","S","if((Debit.MSISDN == ""40720011926"")) return true; else return false;","0","Charge"<endrec>
"","10875","S","if((Debit.RegisteredDate > todate(""24-06-2015 11:41:10"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10876","S","if((Credit.RegisteredDate > todate(""01-08-2015 11:58:43"",""dd-MM-yyyy HH:mm:ss""))) return true; else return false;","0","Charge"<endrec>
"","10877","S","if((GetAccuInContext(Transaction.Context, 2, ""SPVolume_BuyAirtime"", 0) > 25000L)) return true; else return false;","0","Charge"<endrec>
"","10878","S","if((GetAccuInContext(Transaction.Context, 1, ""SPVolume_BuyAirtime"", 0) > 25000L)) return true; else return false;","0","Charge"<endrec>
"","10879","S","if((GetAccuInContext(Transaction.Context, Credit.IdentityType, ""SPVolume_BuyAirtime"", 0) > 25000L)) return true; else return false;","0","Charge"<endrec>
"","10880","S","if((GetAccuInContext(Transaction.Context, 1, ""SPVolume_BuyAirtime"", 0) > 25000L)) return true; else return false;","0","Charge"<endrec>
"","10888","S","if((Transaction.Amount >= 500L)) return true; else return false;","0","Charge"<endrec>
"","10889","S","if((Transaction.Amount >= 500L) && (Initiator.MSISDN == ""40720011926"")) return true; else return false;","0","Charge"<endrec>
"","10896","S","if((Debit.ShortCode == ""131313"")) return true; else return false;","0","Charge"<endrec>
"","10897","C","if((Debit.ShortCode == ""131313"")) return true; else return false;","0","Charge"<endrec>
"","10898","C","if((Debit.ShortCode == ""131313"")) return true; else return false;","0","Charge"<endrec>
"","10899","C","return true;","0","Charge"<endrec>
"","109","C","string details = BankStatement.TransactionDetail;details=replace(details, ""^21"", ""/"");details=replace(details, ""^22"", ""/"");return details;","3","BankStatement"<endrec>
"","10900","C","return true;","0","Charge"<endrec>
"","10901","S","if((Transaction.Amount > 500L)) return true; else return false;","0","Charge"<endrec>
"","10902","S","if((Debit.ShortCode == ""131313"")) return true; else return false;","0","Charge"<endrec>
"","10906","S","if((Transaction.TransactionType == 20020L)) return true; else return false;","0","Charge"<endrec>
"","10907","S","if((Transaction.TransactionType == 20020L)) return true; else return false;","0","Charge"<endrec>
"","10908","S","if((Transaction.TransactionType == 20020L) && (Transaction.Amount > 100000L)) return true; else return false;","0","Charge"<endrec>
"","10945","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_Amount"", 0) >= 500L)) return true; else return false;","0","Charge"<endrec>
"","10946","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_Amount"", 0) >= 500L)) return true; else return false;","0","Charge"<endrec>
"","10956","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_Count_Not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10957","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_Amount"", 0) >= 500L)) return true; else return false;","0","Charge"<endrec>
"","10958","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_Count_Not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10959","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_count_not"", 0) <= 5L)) return true; else return false;","0","Charge"<endrec>
"","10960","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_Count_Not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10961","S","if((GetAccuInContext(Transaction.Context, Debit.IdentityType, ""Accumulator_count_not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10962","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_Count_Not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10963","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_count_not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10964","S","if((GetAccuInContext(Transaction.Context, 2, ""Acc_full_lock"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10965","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_count_not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10966","S","if((GetAccuInContext(Transaction.Context, 2, ""Acc_full_lock"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10967","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_count_not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10968","S","if((GetAccuInContext(Transaction.Context, 2, ""Acc_full_lock"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10969","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_count_not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10970","S","if((GetAccuInContext(Transaction.Context, Debit.IdentityType, ""IBM_Acc"", Debit.IdentityType) > 2L)) return true; else return false;","0","Charge"<endrec>
"","10971","S","if((Initiator.IdentityType == 1000) && (Receiver.IdentityType == 8000)) return true; else return false;","0","Charge"<endrec>
"","10972","S","if((Initiator.IdentityType == 1000) && (Receiver.IdentityType == 8000)) return true; else return false;","0","Charge"<endrec>
"","10975","S","if((Initiator.IdentityType == 1000) && (Receiver.IdentityType == 8000)) return true; else return false;","0","Charge"<endrec>
"","10976","S","if((GetAccuInContext(Transaction.Context, 2, ""Acc_full_lock"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10977","S","if((GetAccuInContext(Transaction.Context, 2, ""Accumulator_count_not"", 0) <= 4L)) return true; else return false;","0","Charge"<endrec>
"","10978","S","if((Initiator.IdentityType == 1000) && (Receiver.IdentityType == 8000)) return true; else return false;","0","Charge"<endrec>
"","10979","S","if((Action.Service == ""Query Group List"") && (Action.ReasonType == 10002804L) && (Initiator.IdentityType == 1000) && (Credit.IdentityType == 8000) && (Debit.IdentityType == 1000) && (Requester.IdentityType == 1000)) return true; else return false;","0","Charge"<endrec>
"","10980","S","if((Action.Service == ""Query Group List"") && (Action.ReasonType == 10002804L) && (Initiator.IdentityType == 1000) && (Credit.IdentityType == 8000) && (Debit.IdentityType == 1000) && (Requester.IdentityType == 1000)) return true; else return false;","0","Charge"<endrec>
"","10981","S","if((Initiator.IdentityType == 1000) && (Receiver.IdentityType == 8000)) return true; else return false;","0","Charge"<endrec>
"","10996","S","if((Transaction.Service == ""BusinessBuyGoods"") && (Transaction.ReasonType == 10000293L) && (Initiator.IdentityType == 3000) && (Credit.IdentityType == 5000) && (Debit.IdentityType == 5000)) return true; else return false;","0","Charge"<endrec>
"","11","C","return Transaction.OrderId;","","Outbound"<endrec>
"","110","C","string sourceIdentifier = BankStatement.CreditIdentifer;int length=length(sourceIdentifier);int index21=indexof(sourceIdentifier, ""^21"", 0);if(index21>=0) return substr(sourceIdentifier, index21+3, length);int index22=indexof(sourceIdentifier, ""^22"", 0);if(index22>=0) return substr(sourceIdentifier, index22+3, length);int indexreason=indexof(sourceIdentifier, ""/"", 0);if(indexreason>=0) return substr(sourceIdentifier, indexreason+1, length);","3","BankStatement"<endrec>
"","12","C","return Transaction.RechargeNumber;","","Outbound"<endrec>
"","13","C","string str = ""<OutboundList><ListValue><KYCName>FirstName</KYCName><KYCValue>""
                + Debit.FirstName
                + ""</KYCValue></ListValue><ListValue><KYCName>MiddleName</KYCName><KYCValue>""
                + Debit.MiddleName
                + ""</KYCValue></ListValue><ListValue><KYCName>LastName</KYCName><KYCValue>""
                + Debit.LastName + ""</KYCValue></ListValue></OutboundList>"";return str;","","Outbound"<endrec>
"","14","C","return Debit.ShortCode;","","Outbound"<endrec>
"","15","C","return Debit.OrganizationName;","","Outbound"<endrec>
"","16","C","return Credit.ShortCode;","","Outbound"<endrec>
"","17","C","return Transaction.OrderId;","","Outbound"<endrec>
"","18","C","return Transaction.Amount/100;","","Outbound"<endrec>
"","19","C","return Transaction.BillReferenceNumber;","","Outbound"<endrec>
"","20","C","return Transaction.Currency;","","Outbound"<endrec>
"","200","C","if(BankStatement.Substring_2==""de"" && BankStatement.Substring_3==""Activitate"" && BankStatement.Substring_4==""1111111"")return true; else return false;","4","BankStatement"<endrec>
"","201","C","return BankStatement.Substring_5;","2","BankStatement"<endrec>
"","202","C","if(BankStatement.TrustAccount==""RO40RZBR0000060001111111"")return true; else return false;","0","BankStatement"<endrec>
"","203","C","if(BankStatement.DebitCredit==""D"" || BankStatement.DebitCredit==""C"")return true; else return false;","0","BankStatement"<endrec>
"","204","C","string reasonVar = BankStatement.ReasonType; string reasonType=reasonVar;int intVar = indexof(reasonVar, ""/"", 0); if(intVar>0)reasonType=substr(reasonVar, 0, intVar);if((reasonType == ""Bank Charge"")) return ""10000128""; else if((reasonType == ""Transfer from Withdrawals Holding Account to M-PESA Control Account"")) return ""10000121""; else if((reasonType == ""Organization Deposit of Funds"")) return ""10000071""; else if((reasonType == ""SP Deposit of Funds"")) return ""10000374""; else if((reasonType == ""Control Account Transfer Via Web"")) return ""10000179""; else if((reasonType == ""Bank Interest"")) return ""10000143""; else if((reasonType == ""Auto Sweep"")) return ""10002626"";else return """";","7","BankStatement"<endrec>
