DESCRIPTION,DISPATCHER,NAME,SEGMENTS,TEMPLATE_ID,TEMPLATE_TYPE,TYPE_UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"Activate M-Shwari Account","1","Standard","","110000000000090025","1","30099695"<endrec>
"M-Shwari Withdrawal SUCCESS","1","Standard","","110000000000090026","1","30107847"<endrec>
"MpangoLoanReqMaxQualifyErr","1","Standard","","110000000000090028","1","30099700"<endrec>
"MpangoLoanLimitSuccess","1","Standard","","110000000000090031","1","30124098"<endrec>
"ChangeSecretWordLengthMoreThanMaxAllow","1","Standard","","110000000000090032","1","30121066"<endrec>
"MpangoActCloseReplyOK","1","Standard","","110000000000091002","1","30125076"<endrec>
"IMT_WUForSuccess","1","Standard","","110000000000091003","1","30125077"<endrec>
"Customer's M-PESA Account is not available","1","Standard","","110000000000092003","1","30126092"<endrec>
"Error message from M-PESA as a result of breach of the maximum debit from M-PESA Account","1","Standard","","110000000000093002","1","30127078"<endrec>
"SalaryRegRecipientNotify","1","Standard","","110000000000093003","1","30127079"<endrec>
"M-Shwari ""Existing Customer"" Error Message - Customer already has an M-Shwari Account","1","Standard","","110000000000093005","1","30127093"<endrec>
"Activate M-Shwari Account","1","Standard","","110000000000093007","1","30127095"<endrec>
"MyBalanceReplyOk","1","Standard","","110000000000094004","1","30129080"<endrec>
"this is a Standard","1","Standard","","110000000000094006","1","30129088"<endrec>
"AirTimeSIMAppOK","1","Standard","","110000000000095003","1","30009056"<endrec>
"MpangoBalanceSuccess","1","Standard","","110000000000096002","1","30124097"<endrec>
"SndMnyReply","1","Standard","","110000000000096004","1","30109841"<endrec>
"OperatorNotExist","1","Standard","","110000000000096005","1","30059341"<endrec>
"this is a Standard","1","Standard","","110000000000096006","1","30105863"<endrec>
"TxnReversalRecipientNotify","1","Standard","","110000000000096007","1","30009044"<endrec>
"this is a Standard","1","Standard","","110000000000096008","1","30132080"<endrec>
"TxnReversalCreditNotify","1","Standard","","110000000000096009","1","30056321"<endrec>
"TxnReversalDebitNotify","1","Standard","","110000000000096010","1","30056322"<endrec>
"WithdrawReplyOk","1","Standard","","110000000000096011","1","30127092"<endrec>
"this is a Standard","1","Standard","","110000000000096012","1","10200098"<endrec>
"BundlesInsufficientFunds","1","Standard","","110000000000096013","1","30132085"<endrec>
"MpangoActOpenInitiateReplyOK","1","Standard","","110000000000096014","1","30132086"<endrec>
"this is a Standard","1","Standard","","110000000000096015","1","30132087"<endrec>
"WithdrawReplyOk","1","Standard","","110000000000096016","1","30132088"<endrec>
"WebAsstNewPINAgentReplyOk","1","Standard","","110000000000096017","1","30132089"<endrec>
"M-Shwari Withdrawal SUCCESS","1","Standard","","110000000000096019","1","30132092"<endrec>
"M-Shwari Deposit - SUCCESS","1","Standard","","110000000000096020","1","30132093"<endrec>
"CustomerBuyBundlesReplyOk","1","Standard","","110000000000096021","1","30132094"<endrec>
"CCHCustNewPINCCHReplyOk","1","Standard","","110000000000096022","1","30132095"<endrec>
"AirTimeMoreThanMaxAirtimeErr","1","Standard","","110000000000096023","1","30015395"<endrec>
"MpangoPayLoanSavingsReplyOKLoanOverpaid","1","Standard","","110000000000096024","1","30129079"<endrec>
"","1","Standard","","110000000000096025","1","30111857"<endrec>
"FSI Transaction Declined","1","Standard","","110000000000096026","1","40688"<endrec>
"UpdateMenu to invalid customer/Till statusBO","1","Standard","","110000000000097002","1","30134076"<endrec>
"ArchiveMnyRecipientNotify","1","Standard","","110000000000097003","1","30134081"<endrec>
"The customer does not have enough money in the M-PESA account to debit the transaction amount requested.","1","Standard","","110000000000097004","1","30134083"<endrec>
"FSI Request Eligible Credit Limit Success For Debit","1","Standard","","110000000000097005","1","30134086"<endrec>
"MpangoLoanLimitSuccess","1","Standard","","110000000000097006","1","30134087"<endrec>
"final payout","1","Standard","","110000000000098002","1","30127094"<endrec>
"IMT_WUForAuthorizedPendingCustomerCompleteKYC","1","Standard","","110000000000098003","1","30125079"<endrec>
"IMT_WU for Authorized Pending Customer Registration","1","Standard","","110000000000098004","1","30125078"<endrec>
"MpangoPayLoanReplyOKLoanOverpaid","1","Standard","","110000000000098006","1","30129081"<endrec>
"FSI Request Loan Reply OK","1","Standard","","110000000000098009","1","30135090"<endrec>
"this is a Standard","1","Standard","","110000000000098010","1","30132090"<endrec>
"CCHCustNewPINCustReplyOk","1","Standard","","110000000000098011","1","30010126"<endrec>
"","1","Standard","","110000000000098012","1","30135092"<endrec>
"Repaying a loan when customer has no loan","1","Standard","","110000000000098014","1","30135093"<endrec>
"Customer¡¯s Withdrawal request is rejected because some funds of customer account is locked due to outstanding loan.","1","Standard","","110000000000098015","1","30135094"<endrec>
"MpangoWithdrawalDeclinePendingLoanErr","1","Standard","","110000000000098016","1","30099721"<endrec>
"Generic_Action_Kesho","1","Standard","","110000000000098017","1","30135095"<endrec>
"Generic_Action_Shwari","1","Standard","","110000000000098018","1","30135096"<endrec>
"Generic_Transaction_Kesho","1","Standard","","110000000000098019","1","30135097"<endrec>
"","1","Standard","","110000000000098020","1","30135098"<endrec>
"M-Shwari Pay loan SUCCESS","1","Standard","","110000000000098021","1","30099680"<endrec>
"FSISavingsClientCloseNotify","1","Standard","","110000000000099002","1","30111858"<endrec>
"FSISavingsClientOpenNotify","1","Standard","","110000000000099003","1","30111860"<endrec>
"FSISavingsClientFinalPayoutNotify","1","Standard","","110000000000099004","1","30111859"<endrec>
"M-Shwari Request Loan: SUCCESS  message after loan is approved.","1","Standard","","110000000000099005","1","30136091"<endrec>
"FSIOnlineSavingsBalanceReplyOK","1","Standard","","110000000000099006","1","30111854"<endrec>
"FSIOnlineSendToSavingsOK","1","Standard","","110000000000099007","1","30111855"<endrec>
"FSIOnlineBuyInsuranceReplyOK","1","Standard","","110000000000099008","1","30111850"<endrec>
"FSIOnlineMiniStatementReplyOK","1","Standard","","110000000000099009","1","30111852"<endrec>
"FSIOnlineTakeFromSavingsReplyOK","1","Standard","","110000000000099010","1","30111856"<endrec>
"AirTimeForOtherSIMAppOK","1","Standard","","110000000000099011","1","30136092"<endrec>
"FSICreditClientCloseNotify","1","Standard","","110000000000099012","1","30111841"<endrec>
"FSICreditClientTransferReplyOk","1","Standard","","110000000000099013","1","30111843"<endrec>
"FSICreditClientOpenNotify","1","Standard","","110000000000099014","1","30111842"<endrec>
"MinIMTBalanceCheck","1","Standard","","110000000000099015","1","30097652"<endrec>
"","1","Standard","","110000000000099016","1","30136094"<endrec>
"FSI Loan Success For Credit","1","Standard","","110000000000099017","1","30136098"<endrec>
"WorkflowTaskAssigned","1","Standard","","110000000000099018","1","30136101"<endrec>
"MinIMTBalanceCheck","1","Standard","","110000000000099019","1","30136105"<endrec>
"","1","Standard","","110000000000099021","1","30136115"<endrec>
"FI Organization Savings Client Account Open","1","Standard","","110000000000099022","1","30136116"<endrec>
"FI Organization Savings Client Balance Request","1","Standard","","110000000000099023","1","30136118"<endrec>
"FI Organization Savings Client Check Credit Limit","1","Standard","","110000000000099024","1","30136120"<endrec>
"FI Organization Savings Client Deposit","1","Standard","","110000000000099025","1","30136122"<endrec>
"FI Organization Savings Client Loan Repayment","1","Standard","","110000000000099026","1","30136124"<endrec>
"test_FSI","1","Standard","","110000000000099027","1","30136125"<endrec>
"FI Organization Savings Client Loan Request","1","Standard","","110000000000099028","1","30136128"<endrec>
"MpangoInsufficientFundsError","1","Standard","","110000000000099029","1","30136129"<endrec>
"FI Organization Savings Client Loan Statement Request","1","Standard","","110000000000099030","1","30136131"<endrec>
"FI Organization Savings Client Statement Request","1","Standard","","110000000000099031","1","30136133"<endrec>
"FI Organization Savings Client Withdrawal","1","Standard","","110000000000099032","1","30136135"<endrec>
"MpangoCustSavingsMaxBalance","1","Standard","","110000000000099033","1","30136144"<endrec>
"MpangoMiniStatementNoLoanErr","1","Standard","","110000000000099034","1","30136145"<endrec>
"FSIOnlineRequestMessageInvalidFormatErr","1","Standard","","110000000000099035","1","30136146"<endrec>
"FSIOnlineTakeFromSavingsInsufficientFundsErr","1","Standard","","110000000000099036","1","30136147"<endrec>
"SendMoneyToWrongIdenty","1","Standard","","110000000000099037","1","30105844"<endrec>
"AgentTillFloatOtherErr","1","Standard","","110000000000099038","1","30129076"<endrec>
"MpangoQueryLimitWithLoan","1","Standard","","110000000000099039","1","30136148"<endrec>
"MyBalanceReplyOk","1","Standard","","110000000000099040","1","30136114"<endrec>
"M-Shwari Request Loan: SUCCESS  message after loan is approved.","1","Standard","","110000000000100002","1","30137081"<endrec>
"FSI Request Balance Success For Debit","1","Standard","","110000000000101003","1","40682"<endrec>
"FSIOnlineRequestCreditReplyOK","1","Standard","","110000000000102003","1","30141105"<endrec>
"DepositToUnregisteredCustomerFailure","1","Standard","","110000000000102004","1","30141106"<endrec>
"MpangoPayLoanReplyOKLoanOverpaid","1","Standard","","110000000000102005","1","30141107"<endrec>
"FSIOnlineSendToSavingsOK","1","Standard","","110000000000103006","1","30143108"<endrec>
"FSIOnlineSavingsBalanceReplyOK","1","Standard","","110000000000103007","1","30143109"<endrec>
"FSIOnlineMiniStatementReplyOK","1","Standard","","110000000000103008","1","30143110"<endrec>
"FI Organization Savings Client Deposit","1","Standard","","110000000000104006","1","30144110"<endrec>
"MpangoBalanceSuccess","1","Standard","","110000000000104007","1","30144113"<endrec>
"IMT_WUForSuccess","1","Standard","","110000000000104008","1","30144114"<endrec>
"MpangoLoanLimitSuccess","1","Standard","","110000000000104009","1","30135087"<endrec>
"MpangoActOpenReplyOK_BO","1","Standard","","110000000000104010","1","30144115"<endrec>
"FI Organization Savings Client Deposit","1","Standard","","110000000000104011","1","30144116"<endrec>
"AgentBalanceReplyOk","1","Standard","","110000000000105006","1","30145118"<endrec>
"FSICreditClientTransferReplyOk","1","Standard","","110000000000105007","1","30145121"<endrec>
"","1","Standard","","110000000000105008","1","30145124"<endrec>
"MpangoActOpenReqReplyOK_BO","1","Standard","","110000000000105009","1","30145145"<endrec>
"MpangoBalanceSuccess","1","Standard","","110000000000105010","1","30145146"<endrec>
"DepositOtherErr","1","Standard","","110000000000105011","1","30145150"<endrec>
"","1","Standard","","110000000000105012","1","30145151"<endrec>
"","1","Standard","","110000000000105013","1","30145152"<endrec>
"","1","Standard","","110000000000105014","1","30145154"<endrec>
"","1","Standard","","110000000000105015","1","30145155"<endrec>
"","1","Standard","","110000000000105016","1","30145156"<endrec>
"","1","Standard","","110000000000105017","1","30145157"<endrec>
"","1","Standard","","110000000000105018","1","30145158"<endrec>
"FSIOnlineTakeFromSavingsReplyOK","1","Standard","","110000000000106006","1","30147119"<endrec>
"FSI Loan Success For Credit","1","Standard","","110000000000106007","1","30147123"<endrec>
"MpangoPayLoanBankReplyOKLoanCompleted","1","Standard","","110000000000107006","1","30148108"<endrec>
"MpangoPayloanBankReplyOK","1","Standard","","110000000000107007","1","30148109"<endrec>
"MpangoPayLoanBankReplyOKLoanOverpaid","1","Standard","","110000000000107008","1","30148110"<endrec>
"MpangoPayloanBankReplyOK","1","Standard","","110000000000107009","1","30148112"<endrec>
"MpangoPayLoanBankReplyOKLoanOverpaid","1","Standard","","110000000000107010","1","30148113"<endrec>
"M-Shwari Pay loan SUCCESS","1","Standard","","110000000000107011","1","30148115"<endrec>
"MyBalanceReplyOk","1","Standard","","110000000000108012","1","30149118"<endrec>
"OrgSettlementFailed","1","Standard","","110000000000108013","1","30149134"<endrec>
"FSI Loan Success For Credit","1","Standard","","110000000000108014","1","30149136"<endrec>
"MpangoPayLoanBankReplyOKLoanOverpaid","1","Standard","","110000000000108015","1","30149137"<endrec>
"MpangoPayLoanReplyOKLoanOverpaid","1","Standard","","110000000000108016","1","30149138"<endrec>
"FI Organization Savings Client Balance Request","1","Standard","","110000000000108017","1","30149139"<endrec>
"FSICreditClientTransferReplyOk","1","Standard","","110000000000108018","1","30149143"<endrec>
"BSEImportFailedNotify","1","Standard","","110000000000108019","1","30149152"<endrec>
"MpangoActOpenInitiateReplyOK","1","Standard","","110000000000108020","1","30149186"<endrec>
"MpangoActOpenReplyOK_BO","1","Standard","","110000000000108021","1","30149187"<endrec>
"FSIOnlineSavingsBalanceReplyOK","1","Standard","","110000000000109012","1","30150118"<endrec>
"MpangoBalanceSuccess","1","Standard","","110000000000109014","1","30150125"<endrec>
"MpangoPayloanBankReplyOK","1","Standard","","110000000000109015","1","30150126"<endrec>
"AirTimeSIMAppOK","1","Standard","","110000000000109016","1","30150128"<endrec>
"","1","Standard","","110000000000109017","1","30150129"<endrec>
"WithdrawDebitAccountInvalidErr","1","Standard","","110000000000109018","1","30150130"<endrec>
"FI Organization Savings Client Loan Request","1","Standard","","110000000000109023","1","30150124"<endrec>
"M-Shwari Request Loan: M-PESA Has received the request and has forwarded it to the bank","1","Standard","","110000000000109024","1","30150131"<endrec>
"MpangoPayloanBankReplyOK","1","Standard","","110000000000109025","1","30150132"<endrec>
"MpangoPayloanBankReplyOK","1","Standard","","110000000000109026","1","30150133"<endrec>
