DATA_DICT_KEY,DATA_DICT_VALUE,DISPLAY_ORDER,IS_EDITABLE,LOAD_DATA_TS,NAME,STATUS                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        <endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_IDENTITY_TASK_LIST","31","N","","View Identity Task List","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_ISSUED_VOUCHER_LIST","87","N","","View Issued Voucher List","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_O2C_LINK","31","N","","View O2C Link","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_O2O_LINK","31","N","","View O2O Link","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_ORGANIZATION_DETAILS","21","N","","View Organization Details","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_ORGANIZATION_OPERATOR_DETAILS","22","N","","View Organization Operator Details","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_ORGANIZATION_STATEMENT","23","N","","View Organization Statement","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_ORG_BALANCE_OVERVIEW","113","N","","Organization Balance Overview Query","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_PERSON_DETAILS","74","N","","View Person Details","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_QUERY_AUDIT_LOG","24","N","","View Query Audit Log","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_REVERSAL_REQUEST","57","N","","View Reversal Request","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_SECURITY_AUDIT_LOG","25","N","","View Security Audit Log","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_SP_DETAILS","26","N","","View SP Details","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_SP_OPERATOR_DETAILS","27","N","","View SP Operator Details","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_TASK_AUDIT_LOG","28","N","","View Task Audit Log","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_TILL_DETAILS","29","N","","View Till Details","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_TRANSACTION","30","N","","View Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_TRANSACTION_AUDIT_LOG","31","N","","View Transaction Audit Log","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_TRANS_INTERFACE_FAILURE_AUDIT_LOG","32","N","","View Interface Message Failure Audit Log","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.QUERY","VIEW_TRANS_STATUS_DISCREPANCY_AUDIT_LOG","33","N","","View Transation Status Discrepancy Audit Log","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","CUSTOMER_AUTHENTICATION_FAILED","11","N","","Customer Authentication Failed","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","CUSTOMER_AUTHENTICATION_SUCCESS","10","N","","Customer Authentication Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","CUSTOMER_INIT_TRANSPORTKEY","5","N","","Customer Init TransportKey","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","CUSTOMER_LOGIN_FAILED","7","N","","Customer Login Failed","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","CUSTOMER_LOGIN_SUCCESS","6","N","","Customer Login Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","FORCE_OFFLINE","1","N","","Force Offline","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","INIT_TRANSPORTKEY","5","N","","Init TransportKey","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","LOGIN_CANCEL","21","N","","User Cancel Login","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","LOGIN_FAILURE","2","N","","Login Failure","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","LOGIN_SUCCESS","3","N","","Login Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","LOGOUT_SUCCESS","4","N","","Logout Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","OPERATOR_AUTHENTICATION_FAILED","13","N","","Operator Authentication Failed","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","OPERATOR_AUTHENTICATION_SUCCESS","12","N","","Operator Authentication Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","OPERATOR_LOGIN","15","N","","SP/Organization Operator Login","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","OPERATOR_LOGIN_FAILED","9","N","","Operator Login Failed","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","OPERATOR_LOGIN_SUCCESS","8","N","","Operator Login Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","OTP_VERIFY_FAILURE","20","N","","OTP Verify Failure","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","OTP_VERIFY_SUCCESS","22","N","","OTP Verify Success and Login","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","PASSWORD_VERIFY","17","N","","Password Verify Failure","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","RESEND_OTP_FAILURE","24","N","","Resend OTP Failure","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","RESEND_OTP_SUCCESS","23","N","","Resend OTP Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","SEND_OTP_FAILURE","19","N","","Send OTP Failure","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","SEND_OTP_SUCCESS","18","N","","Send OTP Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","USER_NAME_VERIFY","16","N","","User Name Verify Failure","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.SECURITY","VALIDATE_TOKEN","14","N","","Validate Token","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","APPROVE_BULK_TASK_PLAN","1","N","","Approve Bulk Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","APPROVE_TIME_TRIGGERED_PRODUCT_ALLOCATION_TASK_PLAN","22","N","","Approve Time Triggered Product Allocation Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","APPROVE_WORKFLOW_TASK","2","N","","Approve Workflow Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","ASSIGN_WORKFLOW_TASK","3","N","","Assign Workflow Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","AUTHORIZATION_LIMIT_FAILURE","26","Y","","Authorization Limit Failure","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","CANCEL_BULK_TASK_PLAN","4","N","","Cancel Bulk Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","CANCEL_TIME_TRIGGERED_PRODUCT_ALLOCATION_TASK_PLAN","23","N","","Cancel Time Triggered Product Allocation Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","COMPLETE_WORKFLOW_TASK","18","N","","Complete Investigation Workflow Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","CREATE_BULK_TASK_PLAN","6","N","","Create Bulk Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","CREATE_TIME_TRIGGERED_PRODUCT_ALLOCATION_TASK_PLAN","19","N","","Create Time Triggered Product Allocation Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","DELEGATE_WORKFLOW_TASK","15","N","","Delegate Workflow Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","DELETE_TIME_TRIGGERED_PRODUCT_ALLOCATION_TASK_PLAN","21","N","","Delete Time Triggered Product Allocation Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","ESCALATE_WORKFLOW_TASK","16","N","","Escalate Workflow Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","EXECUTE_SYSTEM_TASK_PLAN_MANUALLY","7","N","","Execute System Task Plan Manually","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","INITIATE_WORKFLOW_TASK","8","N","","Initiate Workflow Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","INVESTIGATE_WORKFLOW_TASK","17","N","","Investigate Workflow Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","MANAGE_WORKFLOW_INSTANCE","9","N","","Manage Workflow Instance","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","PROCESS_MANUAL_INTERVENTION_TASK","10","N","","Process Manual Intervention Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","REJECT_AND_BACK_TO_INITIATOR","11","N","","Reject And Back To Initiator","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","REJECT_WORKFLOW_TASK","12","N","","Reject Workflow Task","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","RESUME_BULK_TASK_PLAN","13","N","","Resume Bulk Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","RESUME_TIME_TRIGGERED_PRODUCT_ALLOCATION_TASK_PLAN","25","N","","Resume Time Triggered Product Allocation Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","SUSPEND_BULK_TASK_PLAN","14","N","","Suspend Bulk Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","SUSPEND_TIME_TRIGGERED_PRODUCT_ALLOCATION_TASK_PLAN","24","N","","Suspend Time Triggered Product Allocation Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TASK","UPDATE_TIME_TRIGGERED_PRODUCT_ALLOCATION_TASK_PLAN","20","N","","Update Time Triggered Product Allocation Task Plan","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","APPLY_VOUCHER","1","N","","Apply Voucher","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","APPROVE_TRANSACTION","2","N","","Approve Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","AUTOMATED_SWITCHING_TO_OFFLINE_MODE","27","N","","Automated Switching to Offline Mode","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","CANCEL_TRANSACTION","13","N","","Cancel Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","CCH_REVERSE_TXN","11","N","","CCH Reverse Txn","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","COMPLETE_TRANSACTION","12","N","","Complete Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","CONFIRM_TRANSACTION","14","N","","Confirm Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","CONTINUE_PRE_VALIDATION_TRANSACTION","26","N","","Continue Pre-Validation Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","DOWNLOAD_DAILY_ACCOUNT_STATEMENT","28","N","","Download Daily Account Statement","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","INITIATE_REVERSAL_REQUEST","19","N","","Initiate Reversal Request","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","INITIATE_REVERSAL_TRANSACTION_VIA_REVERSAL_REQUEST","20","N","","Initiate reversal transaction via reversal request","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","INITIATE_TRANSACTION","3","N","","Initiate Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","MANUAL_INTERVENTION_RETRY","32","N","","Manual Intervention Retry","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","MANUAL_INTERVENTION_SET_FAILURE","31","N","","Manual Intervention Set Failure","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","MANUAL_INTERVENTION_SET_SUCCESS","30","N","","Manual Intervention Set Success","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","MANUAL_INTERVENTION_VIEW","29","N","","Manual Intervention View","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","PRE_VALIDATION","21","N","","Pre-Validation","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","PRE_VALIDATION_CONFIRMATION_IS_TIMEOUT","25","N","","Pre-Validation Confirmation is Timeout","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","PRE_VALIDATION_REQUEST_FAILED","22","N","","Pre-Validation Request Failed","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","PRE_VALIDATION_REQUEST_SUCCESSFUL","23","N","","Pre-Validation Request Successfully","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","PRE_VALIDATION_RESULT_IS_REJECTED","24","N","","Pre-Validation Request is Rejected","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","QUERY_TRANSACTION_RESULT","18","N","","Query Transaction Result","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","REJECT_TRANSACTION","4","N","","Reject Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","REMOVE_VOUCHER","16","N","","Remove Voucher","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","RESEND_VOUCHER","15","N","","Resend Voucher","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","REVERSE_TRANSACTION","6","N","","Reverse Transaction","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","SMS_CONFIRM_BACK","10","N","","SMS Confirm Back","1"<endrec>
"CPS.AUDITLOG.EVENTTYPE.TRANSACTION","UPDATE_TRANSACTION_STATUS","17","N","","UpdateTransactionStatus","1"<endrec>
"CPS.AUDITLOG.IDENTITY.TYPE","BANK","7","N","","Bank","1"<endrec>
"CPS.AUDITLOG.IDENTITY.TYPE","CUSTOMER","1","N","","Customer","1"<endrec>
"CPS.AUDITLOG.IDENTITY.TYPE","GROUP","8","N","","Group","1"<endrec>
"CPS.AUDITLOG.IDENTITY.TYPE","ORGANIZATION","5","N","","Organization","1"<endrec>
"CPS.AUDITLOG.IDENTITY.TYPE","ORG_OPERATOR","3","N","","Organization Operator","1"<endrec>
"CPS.AUDITLOG.IDENTITY.TYPE","SP","6","N","","SP","1"<endrec>
"CPS.AUDITLOG.IDENTITY.TYPE","SP_OPERATOR","2","N","","SP Operator","1"<endrec>
"CPS.AUDITLOG.IDENTITY.TYPE","TILL","4","N","","Till","1"<endrec>
"CPS.AUDITLOG.INITIATORTYPE","ORG_OPERATOR","2","N","","Organization Operator","1"<endrec>
"CPS.AUDITLOG.INITIATORTYPE","SP_OPERATOR","1","N","","SP Operator","1"<endrec>
"CPS.AUDITLOG.INITIATORTYPE","SYSTEM_ADMINISTRATOR","3","N","","System Administrator","1"<endrec>
"CPS.AUDITLOG.QUERY.DETAIL.DOWNLOAD.SENSITIVE","false","2","N","","No","1"<endrec>
"CPS.AUDITLOG.QUERY.DETAIL.DOWNLOAD.SENSITIVE","true","1","N","","Yes","1"<endrec>
"CPS.AUDITLOG.QUERY.DOWNLOADED.SENSITIVE","NO","2","N","","No","1"<endrec>
"CPS.AUDITLOG.QUERY.DOWNLOADED.SENSITIVE","YES","1","N","","Yes","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","ACCOUNT_DETAILS","1","N","","Account Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","ACCOUNT_MANAGEMENT_AUDIT_LOG","17","N","","Account Management Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","BALANCE","13","N","","Balance","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","BANK_DETAILS","2","N","","Bank Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","BANK_LIST","29","N","","Bank List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","C2O_LINK","34","N","","C2O Link","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","CASH_STATEMENT","31","N","","Cash Statement","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","CONFIGURATION_MANAGEMENT_AUDIT_LOG","18","N","","Configuration Management Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","CUSTOMER_CARE_AUDIT_LOG","19","N","","Customer Care Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","CUSTOMER_DETAILS","3","N","","Customer Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","CUSTOMER_LIST","23","N","","Customer List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","CUSTOMER_STATEMENT","10","N","","Customer Statement","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","DATA_EXTRACTOR_DETAILS","9","N","","Data Extractor details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","DATA_EXTRACTOR_LIST","30","N","","Data Extractor List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","FINANCIAL_RECONCILIATION_AUDIT_LOG","15","N","","Financial Reconciliation Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","GROUP_APPROVAL_INFO","41","N","","Group Approval Info","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","GROUP_LIST","40","N","","Group List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","GROUP_MEMBER_LIST","42","N","","Group Member List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","IDENTITY_MANAGEMENT_AUDIT_LOG","16","N","","Identity Management Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","INTEREST_LIST","55","N","","Interest List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","LOYALTY_ACCOUNT_INFO","50","N","","Loyalty Account Info","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","LOYALTY_ACCOUNT_STATEMENT","49","N","","Loyalty Account Statements","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","MASKED_MSISDN","38","N","","Masked MSISDN","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","O2C_LINK","33","N","","O2C Link","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","O2O_LINK","32","N","","O2O Link","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","ORGANIZATION_DETAILS","4","N","","Organization Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","ORGANIZATION_LIST","24","N","","Organization List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","ORGANIZATION_OPERATOR_DETAILS","8","N","","Organization Operator Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","ORGANIZATION_OPERATOR_LIST","26","N","","Organization Operator List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","ORGANIZATION_STATEMENT","11","N","","Organization Statement","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QRCODE_LIST","56","N","","QRCode List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_AUDIT_LOG","22","N","","Query Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_BANK_ACCOUNT","46","N","","Query Bank Account","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_BANK_ACCOUNT_LOOKUP","45","N","","Query Bank Account Lookup","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_BANK_CARD","57","N","","Query Bank Card","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_BILL_ISSUER","53","N","","Query Bill Issuer","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_DIRECT_DEBIT_MANDATE","43","N","","Direct Debit Mandate Detail","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_IDENTITY_DIRECT_DEBIT_MANDATE","47","N","","Query Direct Debit Mandate","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_REVERSAL_REQUEST","39","N","","Query Reversal Request","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_SCHEDULE_DETAIL","44","N","","Reminder Schedule Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","QUERY_SP_BUNDLE","54","N","","Query SP Bundle","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","SECURITY_AUDIT_LOG","21","N","","Security Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","SP_DETAILS","5","N","","SP Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","SP_LIST","25","N","","SP List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","SP_OPERATOR_DETAILS","7","N","","SP Operator Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","SP_OPERATOR_LIST","27","N","","SP Operator List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","TASK_AUDIT_LOG","20","N","","Task Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","TASK_LIST","35","N","","Task List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","TILL_DETAILS","6","N","","Till Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","TILL_LIST","28","N","","Till List","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","TRANSACTION_AUDIT_LOG","14","N","","Transaction Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","TRANSACTION_DETAILS","12","N","","Transaction Details","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","TRANS_INTERFACE_FAILURE_AUDIT_LOG","37","N","","Interface Message Failure Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","TRANS_STATUS_DISCREPANCY_AUDIT_LOG","36","N","","Transaction Status Discrepancy Audit Log","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","VERIFY_IDENTITY_TERRITORY","52","N","","Verify Identity Territory","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","VERIFY_MSISDN_IDENTITY_TERRITORY","51","N","","Verify Msisdn And Identity Territory","1"<endrec>
"CPS.AUDITLOG.QUERY.INFOMATION.TYPE","VIEW_IDENTITY_DIRECT_DEBIT_MANDATE","48","N","","View Direct Debit Mandate","1"<endrec>
"CPS.AUDIT_LOG.TRANSACTION.INITIATOR","CUSTOMER","1","N","","Customer","1"<endrec>
"CPS.AUDIT_LOG.TRANSACTION.INITIATOR","ORG_OPERATOR","3","N","","Organization Operator","1"<endrec>
"CPS.AUDIT_LOG.TRANSACTION.INITIATOR","SP_OPERATOR","2","N","","SP Operator","1"<endrec>
"CPS.AUDIT_LOG.TRANSACTION.INITIATOR","UNKNOWN","4","N","","Unknown","1"<endrec>
"CPS.AUDIT_LOG.TRASACTION.INITIATE_DEVICE_TYPE","01","1","N","","MSISDN","1"<endrec>
"CPS.AUDIT_LOG.TRASACTION.INITIATE_DEVICE_TYPE","99","2","N","","Unknown","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","1","1","N","","PREPARED","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","10","10","N","","WAITING BANK TRANSFER","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","11","11","N","","FAILED","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","2","2","N","","RUNNING","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","3","3","N","","1ST_SETTLEMENT_FAILED","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","4","4","N","","2ND_SETTLEMENT_FAILED","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","5","5","N","","TERMINATED","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","6","6","N","","COMPLETED","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","7","7","N","","CANCELLED","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","8","8","N","","DUPLICATED","1"<endrec>
"CPS.AUTOSWEEPPLAN.STATUS","9","9","N","","WAITING SEND TO BANK","1"<endrec>
"CPS.AutoSweepMode","1","1","N","","Online","1"<endrec>
"CPS.AutoSweepMode","2","2","N","","Offline","1"<endrec>
"CPS.BANK.CARDSERVICE","0","1","N","","Bank to CPS","1"<endrec>
"CPS.BANK.CARDSERVICE","1","2","N","","CPS to Bank","1"<endrec>
"CPS.BANK.IDENTIFER","5000","2","N","","Organization","1"<endrec>
"CPS.BANK.IDENTIFER","8000","1","N","","SP","1"<endrec>
"CPS.BANK.IDENTIFIER_TYPE","04","1","N","","Short Code","1"<endrec>
"CPS.BANK.LINK.TYPE","5","1","N","","Link Exist","1"<endrec>
"CPS.BANK.LINK.TYPE","6","2","N","","Link Transfer","1"<endrec>
"CPS.BANK.LOCK.STATUS","1","1","N","","Locked","1"<endrec>
"CPS.BANK.LOCK.STATUS","2","2","N","","Unlocked","1"<endrec>
"CPS.BASICCONFIG.PERIODUNIT","0","1","N","","Month","1"<endrec>
"CPS.BASICCONFIG.PERIODUNIT","2","2","N","","Day","1"<endrec>
"CPS.BASIC_DATA_PARA","Amount","2","N","","Amount","1"<endrec>
"CPS.BASIC_DATA_PARA","Currency","3","N","","Currency","1"<endrec>
"CPS.BASIC_DATA_PARA","PrimaryPartyIdentifier","5","N","","PrimaryPartyIdentifier","1"<endrec>
"CPS.BASIC_DATA_PARA","PrimaryPartyIdentifierType","4","N","","PrimaryPartyIdentifierType","1"<endrec>
"CPS.BASIC_DATA_PARA","ReasonTypeCode","1","N","","ReasonType","1"<endrec>
"CPS.BASIC_DATA_PARA","ReceiverPartyIdentifier","7","N","","ReceiverPartyIdentifier","1"<endrec>
"CPS.BASIC_DATA_PARA","ReceiverPartyIdentifierType","6","N","","ReceiverPartyIdentifierType","1"<endrec>
"CPS.BASIC_DATA_PARA","RequesterPartyIdentifier","9","N","","RequesterPartyIdentifier","1"<endrec>
"CPS.BASIC_DATA_PARA","RequesterPartyIdentifierType","8","N","","RequesterPartyIdentifierType","1"<endrec>
"CPS.BC.INTERVAL.UNIT","DAY","3","N","","Day","1"<endrec>
"CPS.BC.INTERVAL.UNIT","HOUR","2","N","","Hour","1"<endrec>
"CPS.BC.INTERVAL.UNIT","MINUTE","1","N","","Minute","1"<endrec>
"CPS.BC.INTERVAL.UNIT","MONTH","5","N","","Month","1"<endrec>
"CPS.BC.INTERVAL.UNIT","WEEK","4","N","","Week","1"<endrec>
"CPS.BC.ISSUEMODE","Automatic","1","N","","Automatic","1"<endrec>
