CONVERTOR_ID,DATA_FORMAT,DATA_TYPE,GETTING_STRING,GETTING_TYPE,PARA_ID,SOURCE_PARA_CODE,VALUE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           <endrec>
"","","","<getting source=""Result.ResultParameters.PointLogList.PointLog"" datatype=""List""><item name=""PointLogID"" source=""PointLogID""/><item name=""IdentityID"" source=""IdentityID""/><item name=""PointType"" source=""PointType""/><item name=""PointID"" source=""PointID""/><item name=""CreateTime"" source=""CreateTime""/><item name=""Amount"" source=""Amount""/><item name=""BeforeBalance"" source=""BeforeBalance""/><item name=""AfterBalance"" source=""AfterBalance""/><item name=""ChangeType"" source=""ChangeType""/><item name=""Remark"" source=""Remark""/><item name=""ChangeReason"" source=""ChangeReason""/><item name=""InitiatorID"" source=""InitiatorID""/><item name=""InitiatorIdentityType"" source=""InitiatorIdentityType""/><item name=""OrderID"" source=""OrderID""/><item name=""TransactionID"" source=""TransactionID""/><item name=""EventType"" source=""EventType""/><item name=""ExpiredDate"" source=""ExpiredDate""/><item name=""ClientBusiNo"" source=""ClientBusiNo""/></getting>","LIST_GETTING","337735","",""<endrec>
"","","String","","SOURCE_GETTING","337744","Initiator",""<endrec>
"","","String","","SOURCE_GETTING","337852","username",""<endrec>
"","","String","","SOURCE_GETTING","337853","password",""<endrec>
"","","String","","SOURCE_GETTING","337854","pushReferenceId",""<endrec>
"","","String","","SOURCE_GETTING","337855","Msisdn",""<endrec>
"","","String","","VALUE_GETTING","337856","","1"<endrec>
"","","String","","VALUE_GETTING","337857","","IN"<endrec>
"","","String","","SOURCE_GETTING","337858","ussdContent",""<endrec>
"","","","<getting source=""Result.ResultParameters.TransactionEntryInfo.TransactionEntry"" datatype=""List""><item name=""TransIndex"" source=""TransIndex""/><item name=""IdentityId"" source=""CustomerId""/><item name=""AccountNo"" source=""AccountNo""/><item name=""TransactionEndTime"" source=""TransactionEndTime""/><item name=""TransactionTime"" source=""TransactionTime""/><item name=""AEAuditIndex"" source=""AEAuditIndex""/><item name=""Details"" source=""Details""/><item name=""ReasonTypeId"" source=""ReasonTypeId""/><item name=""PaidInAmount"" source=""BasicPaidInAmount""/><item name=""WithdrawalAmount"" source=""BasicWithdrawalAmount""/><item name=""TransIdentityMnemonic"" source=""TransIdentityMnemonic""/><item name=""IdentityMnemonic"" source=""IdentityMnemonic""/><item name=""AvailableBalance"" source=""BasicAvailableBalance""/><item name=""ReasonTypeAlias"" source=""ReasonTypeAlias""/></getting>","LIST_GETTING","337971","",""<endrec>
"","","String","","SOURCE_GETTING","338062","PrimaryAccountNumber",""<endrec>
"","","String","","VALUE_GETTING","338063","","391000"<endrec>
"","","String","","VALUE_GETTING","338064","","000000000000"<endrec>
"","","String","","SOURCE_GETTING","338065","TransactionDateime",""<endrec>
"","","String","","SOURCE_GETTING","338066","SystemTraceAuditNumber",""<endrec>
"","","String","","SOURCE_GETTING","338067","TimeLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338068","DateLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338069","Settlement",""<endrec>
"","","String","","VALUE_GETTING","338070","","6017"<endrec>
"","","String","","VALUE_GETTING","338071","","011"<endrec>
"","","String","","VALUE_GETTING","338072","","911"<endrec>
"","","String","","SOURCE_GETTING","338073","Track2Data",""<endrec>
"","","String","","SOURCE_GETTING","338074","RetrievalReferenceNumber",""<endrec>
"","","String","","SOURCE_GETTING","338075","CardAcceptorTerminalIdentification",""<endrec>
"","","String","","SOURCE_GETTING","338076","CardAcceptorNameLocation",""<endrec>
"","","String","","SOURCE_GETTING","338077","AdditionalDataPrivate",""<endrec>
"","","String","","VALUE_GETTING","338127","","360"<endrec>
"","","String","","VALUE_GETTING","338128","","0000000000000000"<endrec>
"","","String","","VALUE_GETTING","338129","","911"<endrec>
"","","String","","VALUE_GETTING","338130","","00"<endrec>
"","","String","","SOURCE_GETTING","338131","AccountIdentification2",""<endrec>
"","","String","","VALUE_GETTING","338132","","0012"<endrec>
"","","String","","SOURCE_GETTING","338133","DestinationInstitutionIdentificationCode",""<endrec>
"","","String","","SOURCE_GETTING","338135","PrimaryAccountNumber",""<endrec>
"","","String","","VALUE_GETTING","338136","","401000"<endrec>
"","","String","","SOURCE_GETTING","338137","Amount",""<endrec>
"","","String","","SOURCE_GETTING","338138","TransactionDateime",""<endrec>
"","","String","","SOURCE_GETTING","338139","SystemTraceAuditNumber",""<endrec>
"","","String","","SOURCE_GETTING","338140","TimeLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338141","DateLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338142","Settlement",""<endrec>
"","","String","","VALUE_GETTING","338143","","6017"<endrec>
"","","String","","VALUE_GETTING","338144","","011"<endrec>
"","","String","","VALUE_GETTING","338145","","911"<endrec>
"","","String","","SOURCE_GETTING","338146","Track2Data",""<endrec>
"","","String","","SOURCE_GETTING","338147","RetrievalReferenceNumber",""<endrec>
"","","String","","SOURCE_GETTING","338148","CardAcceptorTerminalIdentification",""<endrec>
"","","String","","SOURCE_GETTING","338149","CardAcceptorNameLocation",""<endrec>
"","","String","","SOURCE_GETTING","338150","AdditionalDataPrivate",""<endrec>
"","","String","","VALUE_GETTING","338151","","360"<endrec>
"","","String","","VALUE_GETTING","338152","","0000000000000000"<endrec>
"","","String","","VALUE_GETTING","338153","","911"<endrec>
"","","String","","SOURCE_GETTING","338154","AccountIdentification1",""<endrec>
"","","String","","SOURCE_GETTING","338155","AccountIdentification2",""<endrec>
"","","String","","VALUE_GETTING","338156","","0012"<endrec>
"","","String","","SOURCE_GETTING","338157","DestinationInstitutionIdentificationCode",""<endrec>
"","","String","","SOURCE_GETTING","338185","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338186","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338187","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338188","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338189","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338190","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338191","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338192","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338193","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338194","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338195","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338196","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338197","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338198","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338199","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338200","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338201","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338202","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338203","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338204","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338206","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338207","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338208","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338209","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338210","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338211","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338212","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338213","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338214","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338215","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338216","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338217","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338218","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338219","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338220","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338221","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338222","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338223","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338224","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338225","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338231","PrimaryAccountNumber",""<endrec>
"","","String","","VALUE_GETTING","338232","","401000"<endrec>
"","","String","","SOURCE_GETTING","338233","Amount",""<endrec>
"","","String","","SOURCE_GETTING","338234","TransactionDateime",""<endrec>
"","","String","","SOURCE_GETTING","338235","SystemTraceAuditNumber",""<endrec>
"","","String","","SOURCE_GETTING","338236","TimeLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338237","DateLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338238","Settlement",""<endrec>
"","","String","","VALUE_GETTING","338239","","6017"<endrec>
"","","String","","VALUE_GETTING","338241","","911"<endrec>
"","","String","","SOURCE_GETTING","338243","RetrievalReferenceNumber",""<endrec>
"","","String","","SOURCE_GETTING","338244","CardAcceptorTerminalIdentification",""<endrec>
"","","String","","SOURCE_GETTING","338246","AdditionalDataPrivate",""<endrec>
"","","String","","VALUE_GETTING","338247","","360"<endrec>
"","","String","","SOURCE_GETTING","338248","OriginalDataElements",""<endrec>
"","","String","","VALUE_GETTING","338249","","911"<endrec>
"","","String","","SOURCE_GETTING","338250","AccountIdentification1",""<endrec>
"","","String","","SOURCE_GETTING","338251","AccountIdentification2",""<endrec>
"","","String","","VALUE_GETTING","338252","","0012"<endrec>
"","","String","","SOURCE_GETTING","338253","DestinationInstitutionIdentificationCode",""<endrec>
"","","String","","VALUE_GETTING","338254","","000000000000000000000000000000000000000000"<endrec>
"","","String","","SOURCE_GETTING","338256","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338257","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338258","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338259","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338260","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338261","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338262","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338263","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338264","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338265","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338266","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338267","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338268","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338269","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338270","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338271","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338272","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338273","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338274","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338275","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338276","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338277","BillRefNum",""<endrec>
"","","String","","SOURCE_GETTING","338278","BillRefNum",""<endrec>
"","","String","","","338422","",""<endrec>
"","","String","","SOURCE_GETTING","338427","@HEAD@.PrimaryAccountNumber",""<endrec>
"","","String","","VALUE_GETTING","338428","","391010"<endrec>
"","","String","","SOURCE_GETTING","338429","@HEAD@.Amount",""<endrec>
"","","String","","SOURCE_GETTING","338430","@HEAD@.TransactionDateime",""<endrec>
"","","String","","SOURCE_GETTING","338431","@HEAD@.SystemTraceAuditNumber",""<endrec>
"","","String","","SOURCE_GETTING","338432","@HEAD@.TimeLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338433","@HEAD@.DateLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338434","@HEAD@.Settlement",""<endrec>
"","","String","","SOURCE_GETTING","338435","@HEAD@.MerchantsType",""<endrec>
"","","String","","SOURCE_GETTING","338436","@HEAD@.ShortCode",""<endrec>
"","","String","","SOURCE_GETTING","338438","@HEAD@.RetrievalReferenceNumber",""<endrec>
"","","String","","SOURCE_GETTING","338439","QueryIdentityNameResponse.ResultCode",""<endrec>
"","","String","","SOURCE_GETTING","338440","@HEAD@.CardAcceptorTerminalIdentification",""<endrec>
"","","String","","SOURCE_GETTING","338441","QueryIdentityNameResponse.CustomerName",""<endrec>
"","","String","","SOURCE_GETTING","338442","@HEAD@.CurrencyCodeTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338443","@HEAD@.IssuerInstitutionIdentificationCode",""<endrec>
"","","String","","SOURCE_GETTING","338444","@HEAD@.AccountIdentification1",""<endrec>
"","","String","","SOURCE_GETTING","338445","@HEAD@.AccountIdentification2",""<endrec>
"","","String","","SOURCE_GETTING","338446","@HEAD@.TransferIndicator",""<endrec>
"","","String","","SOURCE_GETTING","338447","@HEAD@.DestinationInstitutionIdentificationCode",""<endrec>
"","","String","","","338473","",""<endrec>
"","","String","","SOURCE_GETTING","338478","@HEAD@.PrimaryAccountNumber",""<endrec>
"","","String","","VALUE_GETTING","338479","","401010"<endrec>
"","","String","","SOURCE_GETTING","338480","@HEAD@.Amount",""<endrec>
"","","String","","SOURCE_GETTING","338481","@HEAD@.TransactionDateTime",""<endrec>
"","","String","","SOURCE_GETTING","338482","@HEAD@.SystemTraceAuditNumber",""<endrec>
"","","String","","SOURCE_GETTING","338483","@HEAD@.TimeLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338484","@HEAD@.DateLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338485","@HEAD@.Settlement",""<endrec>
"","","String","","SOURCE_GETTING","338486","@HEAD@.MerchantsType",""<endrec>
"","","String","","SOURCE_GETTING","338487","@HEAD@.AcquiringInstitutionIdentificationCode",""<endrec>
"OrderIdConvertor","","String","","CONVERTOR_GETTING","338489","@HEAD@.OrderId",""<endrec>
"ResultCodeConvertor","00","String","","CONVERTOR_GETTING","338490","@HEAD@.ResultCode",""<endrec>
"","","String","","SOURCE_GETTING","338491","@HEAD@.CardAcceptorTerminalIdentification",""<endrec>
"","","String","","SOURCE_GETTING","338492","@HEAD@.AdditionalDataPrivate",""<endrec>
"","","String","","SOURCE_GETTING","338493","@HEAD@.CurrencyCodeTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338494","@HEAD@.IssuerInstitutionIdentificationCode",""<endrec>
"","","String","","SOURCE_GETTING","338495","@HEAD@.AccountIdentification1",""<endrec>
"","","String","","SOURCE_GETTING","338496","@HEAD@.AccountIdentification2",""<endrec>
"","","String","","SOURCE_GETTING","338497","@HEAD@.TransferIndicator",""<endrec>
"","","String","","SOURCE_GETTING","338498","@HEAD@.DestinationInstitutionIdentificationCode",""<endrec>
"","","String","","","338526","",""<endrec>
"","","String","","SOURCE_GETTING","338527","@HEAD@.PrimaryAccountNumber",""<endrec>
"","","String","","VALUE_GETTING","338528","","401000"<endrec>
"","","String","","SOURCE_GETTING","338529","@HEAD@.Amount",""<endrec>
"","","String","","SOURCE_GETTING","338530","@HEAD@.TransactionDateTime",""<endrec>
"","","String","","SOURCE_GETTING","338531","@HEAD@.SystemTraceAuditNumber",""<endrec>
"","","String","","SOURCE_GETTING","338532","@HEAD@.TimeLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338533","@HEAD@.DateLocalTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338534","@HEAD@.Settlement",""<endrec>
"","","String","","SOURCE_GETTING","338535","@HEAD@.MerchantsType",""<endrec>
"","","String","","SOURCE_GETTING","338536","@HEAD@.ShortCode",""<endrec>
"OrderIdConvertor","","String","","CONVERTOR_GETTING","338538","@HEAD@.OrderId",""<endrec>
"ResultCodeConvertor","","String","","CONVERTOR_GETTING","338539","@HEAD@.ResultCode",""<endrec>
"","","String","","SOURCE_GETTING","338540","@HEAD@.CardAcceptorTerminalIdentification",""<endrec>
"","","String","","SOURCE_GETTING","338541","@HEAD@.AdditionalDataPrivate",""<endrec>
"","","String","","SOURCE_GETTING","338542","@HEAD@.CurrencyCodeTransaction",""<endrec>
"","","String","","SOURCE_GETTING","338543","@HEAD@.IssuerInstitutionIdentificationCode",""<endrec>
"","","String","","SOURCE_GETTING","338544","@HEAD@.AccountIdentification1",""<endrec>
"","","String","","SOURCE_GETTING","338545","@HEAD@.AccountIdentification2",""<endrec>
"","","String","","SOURCE_GETTING","338546","@HEAD@.TransferIndicator",""<endrec>
"","","String","","SOURCE_GETTING","338547","@HEAD@.DestinationInstitutionIdentificationCode",""<endrec>
"","","String","","SOURCE_GETTING","338550","@HEAD@.OriginalDataElements",""<endrec>
