CHANNELS,LOAD_DATA_TS,REASON_TYPE_UNIQUE_ID,TEMPLATE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"WEB","","937146048","ReverseTransaction"<endrec>
"WEB","","937146058","BulkVoucherIssuing"<endrec>
"WEB","","937146059","FinanceDirectWithdraw"<endrec>
"WEB","","937146060","FinanceDirectWithdraw"<endrec>
"WEB","","937146062","FinanceDirectWithdraw"<endrec>
"WEB","","937146063","FinanceDirectWithdraw"<endrec>
"WEB","","937146066","BillPaymentWithConfirmation"<endrec>
"WEB","","937146067","BillPaymentWithConfirmation"<endrec>
"WEB","","937146075","FinanceControlAccountTransfer"<endrec>
"WEB","","937146076","DirectTransfer"<endrec>
"WEB","","937146080","DirectTransfer"<endrec>
"WEB","","937146082","VoucherIssuing"<endrec>
"WEB","","937146083","VoucherIssuing"<endrec>
"WEB","","937146084","VoucherIssuing"<endrec>
"WEB","","937146095","BulkVoucherIssuing"<endrec>
"WEB","","937147106","VoucherIssuing"<endrec>
"WEB","","937148098","VoucherIssuing"<endrec>
"WEB","","937148099","VoucherIssuing"<endrec>
"WEB","","937148100","BulkVoucherIssuing"<endrec>
"WEB","","937148101","VoucherIssuing"<endrec>
"WEB","","937150098","VoucherIssuing"<endrec>
"WEB","","937150101","BillPaymentWithConfirmation"<endrec>
"WEB","","937150102","VoucherIssuing"<endrec>
"WEB","","937150116","BillPayment"<endrec>
"WEB","","937150130","BillPayment"<endrec>
"WEB","","937150143","BillPayment"<endrec>
"WEB","","937153128","BillPayment"<endrec>
"WEB","","937161198","VoucherIssuingWithConfirmation"<endrec>
"WEB","","937162198","DirectTransfer"<endrec>
"WEB","","937162199","Transfer"<endrec>
"WEB","","937164203","Transfer"<endrec>
"WEB","","937164204","IntraAccountTransfer"<endrec>
"WEB","","937164208","IntraInterTransfer"<endrec>
"WEB","","937164209","IntraAccountTransfer"<endrec>
"WEB","","937164212","IntraAccountTransfer"<endrec>
"WEB","","937164292","IntraAccountTransfer"<endrec>
"WEB","","937166445","IntraInterTransfer"<endrec>
"WEB","","937166446","IntraInterTransfer"<endrec>
"WEB","","937167338","Transfer"<endrec>
"WEB","","937167366","Transfer"<endrec>
"WEB","","937167367","Transfer"<endrec>
"WEB","","937167377","Transfer"<endrec>
"WEB","","937167404","IntraAccountTransfer"<endrec>
"WEB","","937168320","Transfer"<endrec>
"WEB","","937171317","DirectTransfer"<endrec>
"WEB","","937173328","ReverseTransaction"<endrec>
"WEB","","937173335","BillPaymentWithConfirmation"<endrec>
"WEB","","937178403","DirectTransfer"<endrec>
"WEB","","937178405","DirectTransfer"<endrec>
"WEB","","937178408","DirectTransfer"<endrec>
"WEB","","937178410","DirectTransfer"<endrec>
"WEB","","937178447","VoucherIssuing"<endrec>
"WEB","","937178482","BulkBusinessProcess"<endrec>
"WEB","","937178486","DirectTransfer"<endrec>
"WEB","","937178487","DirectTransfer"<endrec>
"WEB","","937178489","BulkBusinessProcess"<endrec>
"WEB","","937178588","Off-net Bulk B2C Payment"<endrec>
"WEB","","937178597","DirectTransfer"<endrec>
"WEB","","937178598","DirectTransfer"<endrec>
"WEB","","937178599","VoucherIssuing"<endrec>
"WEB","","937178664","Off-net Bulk B2C Payment"<endrec>
"WEB","","937178676","Transfer"<endrec>
"WEB","","937178700","Off-net Bulk B2C Payment"<endrec>
"WEB","","937179427","BillPayment"<endrec>
"WEB","","937179433","ReversalOffNetTransaction"<endrec>
"WEB","","937179439","ReversalOffNetTransaction"<endrec>
"WEB","","937179442","Transfer"<endrec>
"WEB","","937179444","ReverseTransaction"<endrec>
"WEB","","937179445","ReverseTransaction"<endrec>
"WEB","","937179446","ReversalOffNetTransaction"<endrec>
"WEB","","937179450","BillPayment"<endrec>
"WEB","","937181457","ReversalOffNetTransaction"<endrec>
"WEB","","937181458","ReversalOffNetTransaction"<endrec>
"WEB","","937181459","ReversalOffNetTransaction"<endrec>
"WEB","","937181460","ReversalOffNetTransaction"<endrec>
"WEB","","937181468","OffNetTransaction"<endrec>
"WEB","","937183479","BillPayment"<endrec>
"WEB","","937183489","BillPayment"<endrec>
"WEB","","937183495","VoucherIssuing"<endrec>
"WEB","","937184538","Off-net Bulk B2C Payment"<endrec>
"WEB","","937184539","OffNetTransaction"<endrec>
"WEB","","937187536","Transfer"<endrec>
"WEB","","937188536","DirectTransfer"<endrec>
"WEB","","937190568","Transfer"<endrec>
"WEB","","937190569","VoucherIssuingWithConfirmation"<endrec>
"WEB","","937190570","Transfer"<endrec>
"WEB","","937190571","Transfer"<endrec>
"WEB","","937190572","Transfer"<endrec>
"WEB","","937190573","Transfer"<endrec>
"WEB","","937196530","ApplyVoucher"<endrec>
"WEB","","937197534","ApplyVoucher"<endrec>
"WEB","","937197703","DirectTransfer"<endrec>
"WEB","","937197772","Transfer"<endrec>
"WEB","","937198538","Transfer"<endrec>
"WEB","","937198544","Transfer"<endrec>
"WEB","","937198579","VoucherIssuingWithConfirmation"<endrec>
"WEB","","937199532","Transfer"<endrec>
"WEB","","937199533","Transfer"<endrec>
"WEB","","937199534","BillPayment"<endrec>
"WEB","","937199535","ApplyVoucher"<endrec>
"WEB","","937200588","Voucher Issuing To Others"<endrec>
"WEB","","937203543","Transfer"<endrec>
"WEB","","937203548","Transfer"<endrec>
"WEB","","937205552","Voucher Issuing To Others"<endrec>
"WEB","","937205595","Voucher Issuing To Others"<endrec>
"WEB","","937205624","Voucher Issuing To Others"<endrec>
"WEB","","937205625","Voucher Issuing To Others"<endrec>
"WEB","","937205630","Transfer"<endrec>
"WEB","","937205647","DormantAccountCleanTransfer"<endrec>
"WEB","","937205655","DormantRefundWithAuthorized"<endrec>
"WEB","","937205657","DirectTransfer"<endrec>
"WEB","","937210567","Voucher Issuing To Others"<endrec>
"WEB","","937210611","DirectTransfer"<endrec>
"WEB","","937210620","Transfer"<endrec>
"WEB","","937213545","TransferWithConfirmation"<endrec>
"WEB","","937213547","TransferWithConfirmation"<endrec>
"WEB","","937213549","TransferWithConfirmation"<endrec>
"WEB","","937213590","Transfer"<endrec>
"WEB","","937213591","DormantAccountCleanTransfer"<endrec>
"WEB","","937214640","DormantRefundWithAuthorized"<endrec>
"WEB","","937214642","DormantRefundWithAuthorized"<endrec>
"WEB","","937215548","ActivationIdentity"<endrec>
"WEB","","937215564","EVCAirtimeTopup"<endrec>
"WEB","","937215579","Transfer"<endrec>
"WEB","","937215588","DirectTransfer"<endrec>
"WEB","","937215599","Transfer"<endrec>
"WEB","","937215601","Transfer"<endrec>
"WEB","","937215606","Transfer"<endrec>
"WEB","","937215607","Transfer"<endrec>
"WEB","","937215619","DormantRefundWithAuthorized"<endrec>
"WEB","","937215695","BulkBusinessProcess"<endrec>
"WEB","","937215696","Transfer"<endrec>
"WEB","","937216621","Transfer"<endrec>
"WEB","","937216658","Transfer"<endrec>
"WEB","","937217737","Voucher Issuing To Others"<endrec>
"WEB","","937217738","Voucher Issuing To Others"<endrec>
"WEB","","937217762","DirectTransfer"<endrec>
"WEB","","937218635","Transfer"<endrec>
"WEB","","937218653","BillPayment"<endrec>
"WEB","","937218679","FSILoanRepayment"<endrec>
"WEB","","937218731","FSILoanRepayment"<endrec>
"WEB","","937218732","FSILoanRequest"<endrec>
"WEB","","937218733","FSISavingsWithdrawWithConfirmMessage"<endrec>
"WEB","","937218835","FSILoanRepayment"<endrec>
"WEB","","937218836","FSILoanRepayment"<endrec>
"WEB","","937218848","FSILoanRepayment"<endrec>
"WEB","","937218851","FSILoanRepayment"<endrec>
"WEB","","937218896","DirectTransfer"<endrec>
"WEB","","937218937","Transfer"<endrec>
"WEB","","937219020","DormantRefundWithAuthorized"<endrec>
"WEB","","937219022","DormantRefundWithAuthorized"<endrec>
"WEB","","937219025","DormantRefundWithAuthorized"<endrec>
"WEB","","937219051","FSILoanRequest"<endrec>
"WEB","","937219067","Voucher Issuing To Others"<endrec>
"WEB","","937219100","ApplyVoucher"<endrec>
"WEB","","937219102","ApplyVoucher"<endrec>
"WEB","","937219103","ApplyVoucher"<endrec>
"WEB","","937219120","ApplyVoucher"<endrec>
"WEB","","937219122","DirectTransfer"<endrec>
"WEB","","937219123","DirectTransfer"<endrec>
"WEB","","937219137","ApplyVoucher"<endrec>
"WEB","","937219247","DirectTransfer"<endrec>
"WEB","","937220565","VoucherIssuing"<endrec>
"WEB","","937220586","VoucherIssuing"<endrec>
"WEB","","937220590","FSISavingsWithdrawWithConfirmMessage"<endrec>
"WEB","","937220662","Transfer"<endrec>
"WEB","","937220663","FSISavingsWithdrawWithConfirmMessage"<endrec>
"WEB","","937220671","FSILoanRequest"<endrec>
"WEB","","937220672","FSILoanRepayment"<endrec>
"WEB","","937220673","FSILoanRepayment"<endrec>
"WEB","","937220674","FSILoanRepayment"<endrec>
"WEB","","937220693","DormantRefundWithAuthorized"<endrec>
"WEB","","937220696","FSILoanRepayment"<endrec>
"WEB","","937220721","FSILoanRepayment"<endrec>
"WEB","","937220723","TransferWithConfirmation"<endrec>
"WEB","","937220730","FSILoanRequest"<endrec>
"WEB","","937220744","FSILoanRequest"<endrec>
"WEB","","937220745","FSILoanRequest"<endrec>
"WEB","","937220753","FSILoanRequest"<endrec>
"WEB","","937220763","FSILoanRepayment"<endrec>
"WEB","","937229599","Two Part Direct Transfer"<endrec>
"WEB","","937229600","Two Part Direct Transfer"<endrec>
"WEB","","937229606","DirectTransfer"<endrec>
"WEB","","937229608","DirectTransfer"<endrec>
"WEB","","937229611","DirectTransfer"<endrec>
"WEB","","937229613","DirectTransfer"<endrec>
"WEB","","937229640","Two Part Direct Transfer"<endrec>
"WEB","","937229658","Two Part Direct Transfer"<endrec>
"WEB","","937229659","Two Part Direct Transfer"<endrec>
"WEB","","937229677","Two Part Payment Confirm"<endrec>
"WEB","","937230585","Transfer"<endrec>
"WEB","","937230586","Transfer"<endrec>
"WEB","","937230600","Two Part Voucher Redeeming"<endrec>
"WEB","","937230616","Two Part Direct Transfer"<endrec>
"WEB","","937230618","Two Part Voucher Redeeming"<endrec>
"WEB","","937230647","Two Part Direct Transfer"<endrec>
"WEB","","937230648","Two Part Voucher Redeeming"<endrec>
"WEB","","937231542","Two Part Voucher Redeeming"<endrec>
"WEB","","937231559","DirectTransfer"<endrec>
"WEB","","937232578","VoucherIssuing"<endrec>
"WEB","","937232579","VoucherIssuing"<endrec>
"WEB","","937235568","ReverseTransaction"<endrec>
"WEB","","937235613","FSISavingsDepositWithConfirmMessage"<endrec>
"WEB","","937235658","FSILoanRepayment"<endrec>
"WEB","","937243681","Two Part Direct Transfer"<endrec>
"WEB","","937244691","BillPayment"<endrec>
"WEB","","937244720","Transfer"<endrec>
"WEB","","937244722","BillPayment"<endrec>
"WEB","","937244765","Transfer"<endrec>
"WEB","","937244766","VoucherIssuing"<endrec>
"WEB","","937244770","DirectTransfer"<endrec>
"WEB","","937244783","BillPayment"<endrec>
"WEB","","937244794","Transfer"<endrec>
"WEB","","937244796","Transfer"<endrec>
"WEB","","937245662","Transfer"<endrec>
"WEB","","937245718","BillPayment"<endrec>
"WEB","","937248690","IntraInterTransfer"<endrec>
"WEB","","937248694","DirectTransfer"<endrec>
"WEB","","937248726","IntraInterTransfer"<endrec>
"WEB","","937248727","IntraInterTransfer"<endrec>
"WEB","","937249683","BulkBusinessProcess"<endrec>
"WEB","","937249684","Transfer"<endrec>
"WEB","","937253718","BulkBusinessProcess"<endrec>
"WEB","","937254771","Transfer"<endrec>
"WEB","","937254850","DirectTransfer"<endrec>
"WEB","","937254865","IntraInterTransfer"<endrec>
"WEB","","937254911","DirectTransfer"<endrec>
"WEB","","937254942","ReverseTransaction"<endrec>
"WEB","","937255698","VoucherIssuing"<endrec>
"WEB","","937255707","IntraInterTransfer"<endrec>
"WEB","","937255708","IntraInterTransfer"<endrec>
"WEB","","937255714","BillPayment"<endrec>
"WEB","","937255717","FinanceDirectWithdraw"<endrec>
"WEB","","937255719","DormantRefundWithAuthorized"<endrec>
"WEB","","937255722","FinanceDirectWithdraw"<endrec>
"WEB","","937255724","DirectTransfer"<endrec>
"WEB","","937258731","Two Part Direct Transfer"<endrec>
"WEB","","937258773","IntraAccountTransfer"<endrec>
"WEB","","937258785","VoucherIssuing"<endrec>
"WEB","","937258798","IntraInterTransfer"<endrec>
"WEB","","937258815","IntraAccountTransfer"<endrec>
"WEB","","937260721","FinanceDeposit"<endrec>
"WEB","","937260758","FSILoanRepayment"<endrec>
"WEB","","937260793","ReverseTransaction"<endrec>
"WEB","","937261703","Transfer"<endrec>
"WEB","","937261712","DirectTransfer"<endrec>
"WEB","","937261714","DirectTransfer"<endrec>
"WEB","","937262738","VoucherIssuing"<endrec>
"WEB","","937262787","FSISavingsWithdrawWithConfirmMessage"<endrec>
"WEB","","937262791","Transfer"<endrec>
"WEB","","937263708","Transfer"<endrec>
"WEB","","937263716","Transfer"<endrec>
"WEB","","937263720","Transfer"<endrec>
"WEB","","937265753","IntraAccountTransfer"<endrec>
"WEB","","937270826","VoucherIssuing"<endrec>
"WEB","","937270829","VoucherIssuing"<endrec>
"WEB","","937273836","VoucherIssuing"<endrec>
"WEB","","937273849","Transfer"<endrec>
"WEB","","937275821","Two Part Direct Transfer"<endrec>
"WEB","","937275823","Two Part Direct Transfer"<endrec>
"WEB","","937278849","DirectTransfer"<endrec>
"WEB","","937279850","Two Part Direct Transfer"<endrec>
"WEB","","937279851","Two Part Voucher Redeeming"<endrec>
"WEB","","937279854","Two Part Direct Transfer"<endrec>
"WEB","","937279869","Two Part Direct Transfer"<endrec>
"WEB","","937279885","Voucher Issuing To Others"<endrec>
"WEB","","937279901","Transfer"<endrec>
"WEB","","937279903","Transfer"<endrec>
"WEB","","937279960","Transfer"<endrec>
"WEB","","937281859","Two Part Direct Transfer"<endrec>
"WEB","","937281875","BillPaymentWithConfirmation"<endrec>
"WEB","","937281930","FSILoanRepayment"<endrec>
"WEB","","937281932","FSILoanRepayment"<endrec>
"WEB","","937281933","FSILoanRepayment"<endrec>
"WEB","","937281934","FSILoanRepayment"<endrec>
"WEB","","937284824","IntraInterTransfer"<endrec>
"WEB","","937284828","Transfer"<endrec>
"WEB","","937284835","Transfer"<endrec>
"WEB","","937285819","IntraInterTransfer"<endrec>
"WEB","","937285842","VoucherIssuing"<endrec>
"WEB","","937285844","Two Part Direct Transfer"<endrec>
"WEB","","937285845","Two Part Direct Transfer"<endrec>
"WEB","","937287826","VoucherIssuing"<endrec>
"WEB","","937289827","DirectTransfer"<endrec>
"WEB","","937290841","Transfer"<endrec>
"WEB","","937290842","IntraInterTransfer"<endrec>
"WEB","","937302859","Two Part Direct Transfer"<endrec>
"WEB","","937304841","IntraAccountTransfer"<endrec>
"WEB","","937304859","DirectTransfer"<endrec>
"WEB","","937304862","DirectTransfer"<endrec>
"WEB","","937304863","Two Part Direct Transfer"<endrec>
"WEB","","937305831","Direct Debit Transfer"<endrec>
"WEB","","937305832","DirectTransfer"<endrec>
"WEB","","937308865","FSILoanRepayment"<endrec>
"WEB","","937308887","3rdPartyDirectPayment"<endrec>
"WEB","","937308891","3rdPartyPayment"<endrec>
"WEB","","937308898","3rdPartyPayment"<endrec>
"WEB","","937308899","3rdPartyPayment"<endrec>
"WEB","","937308933","Transfer"<endrec>
"WEB","","937311867","BillPaymentWithConfirmation"<endrec>
"WEB","","937311875","FSILoanRepayment"<endrec>
"WEB","","937311884","FSILoanRepayment"<endrec>
"WEB","","937315854","JournalEntryTransaction"<endrec>
"WEB","","937325894","FSILoanRepayment"<endrec>
"WEB","","937327914","Transfer"<endrec>
"WEB","","937327942","3rdPartyPayment"<endrec>
"WEB","","937327945","3rdPartyPayment"<endrec>
"WEB","","937327959","BulkBusinessProcess"<endrec>
"WEB","","937328875","Transfer"<endrec>
"WEB","","937328877","Transfer"<endrec>
"WEB","","937328878","VoucherIssuing"<endrec>
"WEB","","937328891","FSISavingsWithdrawWithConfirmMessage"<endrec>
"WEB","","937329932","3rdPartyPayment"<endrec>
"WEB","","937330913","3rdPartyPayment"<endrec>
"WEB","","937332872","3rdPartyPayment"<endrec>
"WEB","","937332874","3rdPartyPayment"<endrec>
"WEB","","937332875","3rdPartyPayment"<endrec>
"WEB","","937332876","3rdPartyPayment"<endrec>
"WEB","","937332877","3rdPartyPayment"<endrec>
"WEB","","937332898","IntraInterTransfer"<endrec>
"WEB","","937332901","IntraAccountTransfer"<endrec>
"WEB","","937336873","VoucherIssuing"<endrec>
"WEB","","937336877","VoucherIssuing"<endrec>
"WEB","","937337883","FinanceDeposit"<endrec>
"WEB","","937340908","VoucherIssuing"<endrec>
"WEB","","937340941","Two Part Voucher Redeeming"<endrec>
"WEB","","937340944","DirectTransfer"<endrec>
"WEB","","937340952","3rdPartyPayment"<endrec>
"WEB","","937340971","VoucherIssuing"<endrec>
"WEB","","937341876","Two Part Voucher Redeeming"<endrec>
"WEB","","937341877","Two Part Direct Transfer"<endrec>
"WEB","","937341878","Two Part Direct Transfer"<endrec>
"WEB","","937341881","DirectTransfer"<endrec>
"WEB","","937341890","FinanceWithdrawWithAuthorized"<endrec>
"WEB","","937341897","Two Part buy goods Direct Transfer"<endrec>
"WEB","","937341899","Two Part Direct Transfer"<endrec>
"WEB","","937342881","Two Part Direct Transfer"<endrec>
"WEB","","937344876","FSILoanRepayment"<endrec>
"WEB","","937348916","FinanceWithdrawWithAuthorized"<endrec>
"WEB","","937348917","FinanceDirectWithdraw"<endrec>
"WEB","","937348925","DirectTransfer"<endrec>
"WEB","","937349907","FSILoanRepayment"<endrec>
"WEB","","937352024","BillPayment"<endrec>
"WEB","","937352030","BillPayment"<endrec>
"WEB","","937352032","BillPayment"<endrec>
"WEB","","937352037","BillPayment"<endrec>
"WEB","","937352041","OffNetTransaction"<endrec>
"WEB","","937352042","OffNetTransaction"<endrec>
"WEB","","937352045","OffNetTransaction"<endrec>
"WEB","","937352053","BillPayment"<endrec>
"WEB","","937352055","OffNetTransaction"<endrec>
"WEB","","937352057","ReversalOffNetTransaction"<endrec>
"WEB","","937352060","OffNetTransaction"<endrec>
"WEB","","937352062","ReversalOffNetTransaction"<endrec>
"WEB","","937354923","BillPayment"<endrec>
"WEB","","937356975","BillPayment"<endrec>
"WEB","","937356986","BillPayment"<endrec>
"WEB","","937358004","BillPayment"<endrec>
"WEB","","937358005","BillPayment"<endrec>
"WEB","","937358008","BillPayment"<endrec>
"WEB","","937358014","BulkBusinessProcess"<endrec>
"WEB","","937358015","BulkBusinessProcess"<endrec>
"WEB","","937358052","DirectTransfer"<endrec>
"WEB","","937358053","DirectTransfer"<endrec>
"WEB","","937359014","Two Part Voucher Redeeming"<endrec>
"WEB","","937359016","Two Part Direct Transfer"<endrec>
"WEB","","937359040","Transfer"<endrec>
"WEB","","937359041","Transfer"<endrec>
"WEB","","937359079","BulkBusinessProcess"<endrec>
"WEB","","937359080","BulkBusinessProcess"<endrec>
"WEB","","937359083","AirTime"<endrec>
"WEB","","937359089","OffNetTransaction"<endrec>
"WEB","","937359103","AirTime"<endrec>
"WEB","","937365199","IntraAccountTransfer"<endrec>
"WEB","","937365200","IntraAccountTransfer"<endrec>
"WEB","","937366310","IntraAccountTransfer"<endrec>
"WEB","","937369412","Transfer"<endrec>
"WEB","","937371587","Transfer"<endrec>
"WEB","","937371627","3rdPartyPayment"<endrec>
"WEB","","937371628","3rdPartyPayment"<endrec>
"WEB","","937375437","Transfer"<endrec>
"WEB","","937375439","Transfer"<endrec>
"WEB","","937375490","BillPayment"<endrec>
"WEB","","937376483","3rdPartyPayment"<endrec>
"WEB","","937376484","3rdPartyPayment"<endrec>
"WEB","","937376511","Finance OnlineCashin Transfer With Authorized"<endrec>
"WEB","","937376513","FinanceWithdrawWithAuthorized"<endrec>
"WEB","","937376516","FinanceDirectWithdraw"<endrec>
"WEB","","937377439","Transfer"<endrec>
"WEB","","937377442","Transfer"<endrec>
"WEB","","937377448","BulkBusinessProcess"<endrec>
"WEB","","937377487","3rdPartyPayment"<endrec>
"WEB","","937377494","3rdPartyPayment"<endrec>
"WEB","","937377495","3rdPartyPayment"<endrec>
"WEB","","937379493","Transfer"<endrec>
"WEB","","937379494","Transfer"<endrec>
"WEB","","937380528","BulkBusinessProcess"<endrec>
"WEB","","937380541","BulkBusinessProcess"<endrec>
"WEB","","937380544","FSILoanRepayment"<endrec>
"WEB","","937381567","BillPayment"<endrec>
"WEB","","937381597","FSILoanRepayment"<endrec>
"WEB","","937381598","BulkBusinessProcess"<endrec>
"WEB","","937383552","DirectTransfer"<endrec>
"WEB","","937383553","Transfer"<endrec>
