EXPRESSION_REC_ID,FUNC_ID,LEFT_RIGHT_FUNC,PARA_ID,PARA_INDEX,PARA_VALUE,PARA_VALUE_TYPE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 <endrec>
"4442","40865","1","100093308","3","SendMoneyCountWeb1","0"<endrec>
"4442","40865","1","100093309","4","0","0"<endrec>
"4446","40865","1","100093310","1","Transaction.Context","2"<endrec>
"4446","40865","1","100093311","2","2","0"<endrec>
"4446","40865","1","100093312","3","AccTest6313","0"<endrec>
"4446","40865","1","100093313","4","0","0"<endrec>
"4449","40865","1","100093318","1","Transaction.Context","2"<endrec>
"4449","40865","1","100093319","2","2","0"<endrec>
"4449","40865","1","100093320","3","AccTest6313","0"<endrec>
"4449","40865","1","100093321","4","0","0"<endrec>
"4457","40865","1","100093382","1","Transaction.Context","2"<endrec>
"4457","40865","1","100093383","2","2","0"<endrec>
"4457","40865","1","100093384","3","Accumulator_Amount","0"<endrec>
"4457","40865","1","100093385","4","0","0"<endrec>
"4459","40865","1","100093386","1","Transaction.Context","2"<endrec>
"4459","40865","1","100093387","2","2","0"<endrec>
"4459","40865","1","100093388","3","AUX_Value_Roshi","0"<endrec>
"4459","40865","1","100093389","4","0","0"<endrec>
"4461","40865","1","100093390","1","Transaction.Context","2"<endrec>
"4461","40865","1","100093391","2","2","0"<endrec>
"4461","40865","1","100093392","3","AUX_Value_Roshi","0"<endrec>
"4461","40865","1","100093393","4","0","0"<endrec>
"4462","40865","1","100093394","1","Transaction.Context","2"<endrec>
"4462","40865","1","100093395","2","2","0"<endrec>
"4462","40865","1","100093396","3","Agent_Deposit_Value","0"<endrec>
"4462","40865","1","100093397","4","0","0"<endrec>
"4466","40865","1","100093398","1","Transaction.Context","2"<endrec>
"4466","40865","1","100093399","2","2","0"<endrec>
"4466","40865","1","100093400","3","Send_money_AUXMadu","0"<endrec>
"4466","40865","1","100093401","4","0","0"<endrec>
"4468","40865","1","100093402","1","Transaction.Context","2"<endrec>
"4468","40865","1","100093403","2","2","0"<endrec>
"4468","40865","1","100093404","3","AAccumulator_Count_Roshi","0"<endrec>
"4468","40865","1","100093405","4","0","0"<endrec>
"4470","40865","1","100093406","1","Transaction.Context","2"<endrec>
"4470","40865","1","100093407","2","2","0"<endrec>
"4470","40865","1","100093408","3","AAccumulator_Count_Roshi","0"<endrec>
"4470","40865","1","100093409","4","0","0"<endrec>
"4472","40865","1","100093410","1","Transaction.Context","2"<endrec>
"4472","40865","1","100093411","2","2","0"<endrec>
"4472","40865","1","100093412","3","Agent_Deposit_Value","0"<endrec>
"4472","40865","1","100093413","4","0","0"<endrec>
"4482","40865","1","100093414","1","Transaction.Context","2"<endrec>
"4482","40865","1","100093415","2","2","0"<endrec>
"4482","40865","1","100093416","3","Send_money_AUXMadu","0"<endrec>
"4482","40865","1","100093417","4","0","0"<endrec>
"4484","40865","1","100093418","1","Transaction.Context","2"<endrec>
"4484","40865","1","100093419","2","2","0"<endrec>
"4484","40865","1","100093420","3","AAccumulator_Count_Roshi","0"<endrec>
"4484","40865","1","100093421","4","0","0"<endrec>
"4492","40865","1","100093482","1","Transaction.Context","2"<endrec>
"4492","40865","1","100093483","2","2","0"<endrec>
"4492","40865","1","100093484","3","Agent_Deposit_Value","0"<endrec>
"4492","40865","1","100093485","4","0","0"<endrec>
"4493","40865","1","100093486","1","Transaction.Context","2"<endrec>
"4493","40865","1","100093487","2","2","0"<endrec>
"4493","40865","1","100093488","3","Send_money_AUXMadu","0"<endrec>
"4493","40865","1","100093489","4","0","0"<endrec>
"4494","40865","1","100093490","1","Transaction.Context","2"<endrec>
"4494","40865","1","100093491","2","2","0"<endrec>
"4494","40865","1","100093492","3","Send_money_AUXMadu","0"<endrec>
"4494","40865","1","100093493","4","0","0"<endrec>
"4502","40865","1","100093582","1","Transaction.Context","2"<endrec>
"4502","40865","1","100093583","2","2","0"<endrec>
"4502","40865","1","100093584","3","AAccumulator_Count_Roshi","0"<endrec>
"4502","40865","1","100093585","4","0","0"<endrec>
"4504","40865","1","100093586","1","Transaction.Context","2"<endrec>
"4504","40865","1","100093587","2","2","0"<endrec>
"4504","40865","1","100093588","3","Agent_Deposit_Value","0"<endrec>
"4504","40865","1","100093589","4","0","0"<endrec>
"4505","40865","1","100093590","1","Transaction.Context","2"<endrec>
"4505","40865","1","100093591","2","2","0"<endrec>
"4505","40865","1","100093592","3","Agent_Deposit_Value","0"<endrec>
"4505","40865","1","100093593","4","0","0"<endrec>
"4506","40865","1","100093594","1","Transaction.Context","2"<endrec>
"4506","40865","1","100093595","2","2","0"<endrec>
"4506","40865","1","100093596","3","Agent_Deposit_Value","0"<endrec>
"4506","40865","1","100093597","4","0","0"<endrec>
"4507","40865","1","100093598","1","Transaction.Context","2"<endrec>
"4507","40865","1","100093599","2","2","0"<endrec>
"4507","40865","1","100093600","3","Agent_Deposit_Value","0"<endrec>
"4507","40865","1","100093601","4","0","0"<endrec>
"4508","40865","1","100093602","1","Transaction.Context","2"<endrec>
"4508","40865","1","100093603","2","0","0"<endrec>
"4508","40865","1","100093604","3","Agent_Deposit_Value","0"<endrec>
"4508","40865","1","100093605","4","0","0"<endrec>
"4509","40865","1","100093606","1","Transaction.Context","2"<endrec>
"4509","40865","1","100093607","2","0","0"<endrec>
"4509","40865","1","100093608","3","Agent_Deposit_Value","0"<endrec>
"4509","40865","1","100093609","4","0","0"<endrec>
"4510","40865","1","100093610","1","Transaction.Context","2"<endrec>
"4510","40865","1","100093611","2","2","0"<endrec>
"4510","40865","1","100093612","3","Agent_Deposit_Value","0"<endrec>
"4510","40865","1","100093613","4","0","0"<endrec>
"4511","40865","1","100093614","1","Transaction.Context","2"<endrec>
"4511","40865","1","100093615","2","2","0"<endrec>
"4511","40865","1","100093616","3","Agent_Deposit_Value","0"<endrec>
"4511","40865","1","100093617","4","0","0"<endrec>
"4512","40865","1","100093618","1","Transaction.Context","2"<endrec>
"4512","40865","1","100093619","2","2","0"<endrec>
"4512","40865","1","100093620","3","Agent_Deposit_Value","0"<endrec>
"4512","40865","1","100093621","4","0","0"<endrec>
"4513","40865","1","100093622","1","Transaction.Context","2"<endrec>
"4513","40865","1","100093623","2","2","0"<endrec>
"4513","40865","1","100093624","3","Agent_Deposit_Value","0"<endrec>
"4513","40865","1","100093625","4","0","0"<endrec>
"4517","40865","1","100093626","1","Transaction.Context","2"<endrec>
"4517","40865","1","100093627","2","2","0"<endrec>
"4517","40865","1","100093628","3","Agent_Deposit_Value","0"<endrec>
"4517","40865","1","100093629","4","0","0"<endrec>
"4520","40865","1","100093630","1","Transaction.Context","2"<endrec>
"4520","40865","1","100093631","2","2","0"<endrec>
"4520","40865","1","100093632","3","Agent_Deposit_Value","0"<endrec>
"4520","40865","1","100093633","4","0","0"<endrec>
"4531","40865","1","100093682","1","Transaction.Context","2"<endrec>
"4531","40865","1","100093683","2","2","0"<endrec>
"4531","40865","1","100093684","3","Agent_Deposit_Value","0"<endrec>
"4531","40865","1","100093685","4","0","0"<endrec>
"4533","40865","1","100093686","1","Transaction.Context","2"<endrec>
"4533","40865","1","100093687","2","2","0"<endrec>
"4533","40865","1","100093688","3","Agent_Deposit_Value","0"<endrec>
"4533","40865","1","100093689","4","0","0"<endrec>
"4541","40865","1","100093782","1","Transaction.Context","2"<endrec>
"4541","40865","1","100093783","2","2","0"<endrec>
"4541","40865","1","100093784","3","Agent_Deposit_Value","0"<endrec>
"4541","40865","1","100093785","4","0","0"<endrec>
"4552","40865","1","100093882","1","Transaction.Context","2"<endrec>
"4552","40865","1","100093883","2","2","0"<endrec>
"4552","40865","1","100093884","3","Agent_Deposit_Value","0"<endrec>
"4552","40865","1","100093885","4","0","0"<endrec>
"4554","40865","1","100093886","1","Transaction.Context","2"<endrec>
"4554","40865","1","100093887","2","2","0"<endrec>
"4554","40865","1","100093888","3","Agent_Deposit_Value","0"<endrec>
"4554","40865","1","100093889","4","0","0"<endrec>
"4562","40865","1","100093982","1","Action.Context","2"<endrec>
"4562","40865","1","100093983","2","4","0"<endrec>
"4562","40865","1","100093984","3","Group_Add_Member","0"<endrec>
"4562","40865","1","100093985","4","0","0"<endrec>
"4563","40865","1","100093986","1","Transaction.Context","2"<endrec>
"4563","40865","1","100093987","2","2","0"<endrec>
"4563","40865","1","100093988","3","Agent_Deposit_Value","0"<endrec>
"4563","40865","1","100093989","4","0","0"<endrec>
"4565","40865","1","100093990","1","Transaction.Context","2"<endrec>
"4565","40865","1","100093991","2","2","0"<endrec>
"4565","40865","1","100093992","3","Agent_Deposit_Value","0"<endrec>
"4565","40865","1","100093993","4","0","0"<endrec>
"4567","40865","1","100093994","1","Transaction.Context","2"<endrec>
"4567","40865","1","100093995","2","2","0"<endrec>
"4567","40865","1","100093996","3","Agent_Deposit_Value","0"<endrec>
"4567","40865","1","100093997","4","0","0"<endrec>
"4569","40865","1","100093998","1","Transaction.Context","2"<endrec>
"4569","40865","1","100093999","2","2","0"<endrec>
"4569","40865","1","100094000","3","Agent_Deposit_Value","0"<endrec>
"4569","40865","1","100094001","4","0","0"<endrec>
"4571","40865","1","100094002","1","Transaction.Context","2"<endrec>
"4571","40865","1","100094003","2","2","0"<endrec>
"4571","40865","1","100094004","3","Agent_Deposit_Value","0"<endrec>
"4571","40865","1","100094005","4","0","0"<endrec>
"4574","40865","1","100094006","1","Transaction.Context","2"<endrec>
"4574","40865","1","100094007","2","2","0"<endrec>
"4574","40865","1","100094008","3","Send_money_AUXMadu","0"<endrec>
"4574","40865","1","100094009","4","0","0"<endrec>
"4598","40865","1","100094082","1","Action.Context","2"<endrec>
"4598","40865","1","100094083","2","4","0"<endrec>
"4598","40865","1","100094084","3","Group_Add_Member","0"<endrec>
"4598","40865","1","100094085","4","0","0"<endrec>
"4603","40865","1","100094182","1","Transaction.Context","2"<endrec>
"4603","40865","1","100094183","2","2","0"<endrec>
"4603","40865","1","100094184","3","AAccumulator_Count_Roshi1","0"<endrec>
"4603","40865","1","100094185","4","0","0"<endrec>
"4605","40865","1","100094186","1","Transaction.Context","2"<endrec>
"4605","40865","1","100094187","2","2","0"<endrec>
"4605","40865","1","100094188","3","AAccumulator_Count_Roshi1","0"<endrec>
"4605","40865","1","100094189","4","0","0"<endrec>
"4608","40865","1","100094190","1","Transaction.Context","2"<endrec>
"4608","40865","1","100094191","2","2","0"<endrec>
"4608","40865","1","100094192","3","Send_money_Roshi","0"<endrec>
"4608","40865","1","100094193","4","0","0"<endrec>
"4613","40865","1","100094194","1","Transaction.Context","2"<endrec>
"4613","40865","1","100094195","2","2","0"<endrec>
"4613","40865","1","100094196","3","Send_money_AUXRoshi","0"<endrec>
"4613","40865","1","100094197","4","0","0"<endrec>
"4624","40865","1","100094282","1","Transaction.Context","2"<endrec>
"4624","40865","1","100094283","2","2","0"<endrec>
"4624","40865","1","100094284","3","Send_money_AUXRoshi","0"<endrec>
"4624","40865","1","100094285","4","0","0"<endrec>
"4626","40865","1","100094286","1","Transaction.Context","2"<endrec>
"4626","40865","1","100094287","2","2","0"<endrec>
"4626","40865","1","100094288","3","Send_money_AUXRoshi","0"<endrec>
"4626","40865","1","100094289","4","0","0"<endrec>
"4628","40865","1","100094290","1","Transaction.Context","2"<endrec>
"4628","40865","1","100094291","2","2","0"<endrec>
"4628","40865","1","100094292","3","Send_money_AUXRoshi","0"<endrec>
"4628","40865","1","100094293","4","0","0"<endrec>
"4631","40865","1","100094294","1","Transaction.Context","2"<endrec>
"4631","40865","1","100094295","2","2","0"<endrec>
"4631","40865","1","100094296","3","Send_money_AUXRoshi","0"<endrec>
"4631","40865","1","100094297","4","0","0"<endrec>
"4633","40865","1","100094298","1","Transaction.Context","2"<endrec>
"4633","40865","1","100094299","2","2","0"<endrec>
"4633","40865","1","100094300","3","Send_money_AUXRoshi","0"<endrec>
"4633","40865","1","100094301","4","0","0"<endrec>
"4635","40865","1","100094302","1","Transaction.Context","2"<endrec>
"4635","40865","1","100094303","2","Credit.IdentityType","2"<endrec>
"4635","40865","1","100094304","3","Send_money_AUXRoshi","0"<endrec>
"4635","40865","1","100094305","4","0","0"<endrec>
"4637","40865","1","100094306","1","Transaction.Context","2"<endrec>
"4637","40865","1","100094307","2","Debit.IdentityType","2"<endrec>
"4637","40865","1","100094308","3","Send_money_AUXRoshi","0"<endrec>
"4637","40865","1","100094309","4","0","0"<endrec>
"4639","40865","1","100094310","1","Transaction.Context","2"<endrec>
"4639","40865","1","100094311","2","0","0"<endrec>
"4639","40865","1","100094312","3","PayMerchantCount","0"<endrec>
"4639","40865","1","100094313","4","0","0"<endrec>
"4642","40865","1","100094314","1","Transaction.Context","2"<endrec>
"4642","40865","1","100094315","2","0","0"<endrec>
"4642","40865","1","100094316","3","PayMerchantCount","0"<endrec>
"4642","40865","1","100094317","4","0","0"<endrec>
"4646","40865","1","100094318","1","Transaction.Context","2"<endrec>
"4646","40865","1","100094319","2","0","0"<endrec>
"4646","40865","1","100094320","3","PayMerchantCount","0"<endrec>
"4646","40865","1","100094321","4","0","0"<endrec>
"4647","40865","1","100094322","1","Transaction.Context","2"<endrec>
"4647","40865","1","100094323","2","2","0"<endrec>
"4647","40865","1","100094324","3","AAB2C_Org","0"<endrec>
"4647","40865","1","100094325","4","0","0"<endrec>
"4653","40865","1","100094382","1","Transaction.Context","2"<endrec>
"4653","40865","1","100094383","2","2","0"<endrec>
"4653","40865","1","100094384","3","AAB2C_Org","0"<endrec>
"4653","40865","1","100094385","4","0","0"<endrec>
"4654","40865","1","100094386","1","Transaction.Context","2"<endrec>
"4654","40865","1","100094387","2","2","0"<endrec>
"4654","40865","1","100094388","3","AAB2C_Org","0"<endrec>
"4654","40865","1","100094389","4","0","0"<endrec>
"4655","40865","1","100094390","1","Transaction.Context","2"<endrec>
"4655","40865","1","100094391","2","2","0"<endrec>
"4655","40865","1","100094392","3","AAB2C_Org","0"<endrec>
"4655","40865","1","100094393","4","0","0"<endrec>
"4668","40865","1","100094394","1","Transaction.Context","2"<endrec>
"4668","40865","1","100094395","2","2","0"<endrec>
"4668","40865","1","100094396","3","AAccumulator_Count_Roshi1","0"<endrec>
"4668","40865","1","100094397","4","0","0"<endrec>
"4681","40865","1","100094482","1","Transaction.Context","2"<endrec>
"4681","40865","1","100094483","2","2","0"<endrec>
"4681","40865","1","100094484","3","AAccumulator_Count_Roshi1","0"<endrec>
"4681","40865","1","100094485","4","0","0"<endrec>
"4683","3","1","100094486","1","Transaction.InitiatedTime","2"<endrec>
"4683","3","1","100094487","2","Debit.RegisteredDate","2"<endrec>
"4691","40865","1","100094488","1","Transaction.Context","2"<endrec>
"4691","40865","1","100094489","2","0","0"<endrec>
"4691","40865","1","100094490","3","SendMoneyCountWeb","0"<endrec>
"4691","40865","1","100094491","4","0","0"<endrec>
"4695","40865","1","100094492","1","Transaction.Context","2"<endrec>
"4695","40865","1","100094493","2","0","0"<endrec>
"4695","40865","1","100094494","3","SendMoneyCountWeb","0"<endrec>
"4695","40865","1","100094495","4","0","0"<endrec>
"4699","40865","1","100094496","1","Transaction.Context","2"<endrec>
"4699","40865","1","100094497","2","2","0"<endrec>
"4699","40865","1","100094498","3","AAccumulator_Count_Roshi1","0"<endrec>
"4699","40865","1","100094499","4","0","0"<endrec>
"4701","40865","1","100094500","1","Transaction.Context","2"<endrec>
"4701","40865","1","100094501","2","2","0"<endrec>
"4701","40865","1","100094502","3","AAccumulator_Count_Roshi1","0"<endrec>
"4701","40865","1","100094503","4","0","0"<endrec>
"4703","40865","1","100094504","1","Transaction.Context","2"<endrec>
"4703","40865","1","100094505","2","2","0"<endrec>
"4703","40865","1","100094506","3","AAccumulator_Count_Roshi1","0"<endrec>
"4703","40865","1","100094507","4","0","0"<endrec>
"4706","40865","1","100094508","1","Transaction.Context","2"<endrec>
"4706","40865","1","100094509","2","2","0"<endrec>
"4706","40865","1","100094510","3","Agent_Deposit_Volume","0"<endrec>
"4706","40865","1","100094511","4","0","0"<endrec>
